has_bbq,lon,division,extra_info,polling_place_name,address,state,booth_info,premises,opening_hours,polling_place_type,lat,has_nothing,has_caek,has_run_out,has_other,source,stall_name,stall_description,stall_website,first_report,latest_report,ess_stall_id,ess_stall_url
TRUE,153.092203,"BULIMBA, CHATSWORTH",Assisted Wheelchair Access,Mayfield,"Mayfield State School, 37 Paget Street, CARINA",QLD,,"Mayfield State School, 37 Paget Street, CARINA",,,-27.485268,FALSE,TRUE,FALSE,{},,,,,2017-11-24 23:18:57.54286+00,2017-11-24 23:18:57.54286+00,,
TRUE,153.040607,CLAYFIELD,Assisted Wheelchair Access,Lutwyche,"Holy Cross School Foster Pavilion, 40 Morris Street, WOOLOOWIN",QLD,,"Holy Cross School Foster Pavilion, 40 Morris Street, WOOLOOWIN",,,-27.423234,FALSE,FALSE,FALSE,{},,,,,2017-11-24 23:23:04.376446+00,2017-11-24 23:23:04.376446+00,,
TRUE,153.074035,CLAYFIELD,Full Wheelchair Access,Hendra East,"Hendra East State School, 309 Nudgee Road, HENDRA",QLD,,"Hendra East State School, 309 Nudgee Road, HENDRA",,,-27.417337,FALSE,FALSE,FALSE,{},,,,,2017-11-24 23:27:38.13144+00,2017-11-24 23:27:38.13144+00,,
TRUE,153.058166,CLAYFIELD,Full Wheelchair Access,Clayfield East,"Bar-Jai Community Centre, 178 Alexandra Road, CLAYFIELD",QLD,,"Bar-Jai Community Centre, 178 Alexandra Road, CLAYFIELD",,,-27.418951,FALSE,TRUE,FALSE,{},,,,,2017-11-24 23:32:24.732791+00,2017-11-24 23:32:24.732791+00,,
FALSE,153.071955,CLAYFIELD,Full Wheelchair Access,Doomben,"Uniting Church Activities Centre, Cnr Jackson & Oxford Streets, HAMILTON",QLD,,"Uniting Church Activities Centre, Cnr Jackson & Oxford Streets, HAMILTON",,,-27.431346,TRUE,FALSE,FALSE,{},Twitter,,,,2017-11-25 05:02:43.814571+00,2017-11-25 05:02:43.814571+00,,
TRUE,153.047216,CLAYFIELD,Full Wheelchair Access,Clayfield West,"Uniting Church Hall, 170 Bonney Avenue, CLAYFIELD",QLD,,"Uniting Church Hall, 170 Bonney Avenue, CLAYFIELD",,,-27.421251,FALSE,TRUE,FALSE,{},Twitter,,,,2017-11-24 23:05:48.577184+00,2017-11-25 05:13:08.501724+00,,
FALSE,151.588236,CONDAMINE,Full Wheelchair Access,Jondaryan,"Jondaryan State School, Scott Road, JONDARYAN",QLD,,"Jondaryan State School, Scott Road, JONDARYAN",,,-27.372524,TRUE,FALSE,FALSE,{},,,,,2017-11-25 02:02:45.83049+00,2017-11-25 02:02:45.83049+00,,
FALSE,145.546599,HILL,Full Wheelchair Access,Kairi,"Kairi State School, McGeehan Street, KAIRI",QLD,,"Kairi State School, McGeehan Street, KAIRI",,,-17.215201,FALSE,TRUE,FALSE,{},,,,,2017-11-25 02:09:57.523308+00,2017-11-25 02:09:57.523308+00,,
TRUE,153.063949,CLAYFIELD,Assisted Wheelchair Access,Hamilton,"St Augustine's Anglican Church Hall, 56 Racecourse Road, HAMILTON",QLD,,"St Augustine's Anglican Church Hall, 56 Racecourse Road, HAMILTON",,,-27.436962,FALSE,FALSE,FALSE,{},,,,,2017-11-24 23:33:18.622535+00,2017-11-25 02:34:25.360127+00,,
TRUE,153.067532,CLAYFIELD,Assisted Wheelchair Access,Hendra,"St Johns Anglican Church Hall, 12 Burilda Street, HENDRA",QLD,,"St Johns Anglican Church Hall, 12 Burilda Street, HENDRA",,,-27.422109,FALSE,TRUE,FALSE,{},,,,,2017-11-24 23:33:44.431882+00,2017-11-25 05:12:34.090531+00,,
FALSE,152.109212,CONDAMINE,,Perseverance,"Public Hall, Esk-Hampton Road, PERSEVERANCE",QLD,,"Public Hall, Esk-Hampton Road, PERSEVERANCE",,,-27.368227,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.047915,CONDAMINE,Full Wheelchair Access,Pilton,"Pilton State School, 24 Pilton Valley Road, PILTON",QLD,,"Pilton State School, 24 Pilton Valley Road, PILTON",,,-27.86934,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.639939,CONDAMINE,Full Wheelchair Access,Pittsworth,"Technology Centre, Hume Street, PITTSWORTH",QLD,,"Technology Centre, Hume Street, PITTSWORTH",,,-27.717984,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.702933,CONDAMINE,Full Wheelchair Access,Southbrook,"Southbrook Central State School, 1 School Road, SOUTHBROOK",QLD,,"Southbrook Central State School, 1 School Road, SOUTHBROOK",,,-27.677377,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.851545,CONDAMINE,Assisted Wheelchair Access,Wellcamp,"Wellcamp State School Community Hall, 609 Drayton- Wellcamp Road, WELLCAMP",QLD,,"Wellcamp State School Community Hall, 609 Drayton- Wellcamp Road, WELLCAMP",,,-27.555165,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.832782,CONDAMINE,Full Wheelchair Access,Westbrook,"Bunkers Hill State School, 315 Bunkers Hill School Road, WESTBROOK",QLD,,"Bunkers Hill State School, 315 Bunkers Hill School Road, WESTBROOK",,,-27.607537,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.855268,CONDAMINE,Full Wheelchair Access,Wyreema,"Wyreema State School, 12 High Street, WYREEMA",QLD,,"Wyreema State School, 12 High Street, WYREEMA",,,-27.65867,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.424117,COOK,Full Wheelchair Access,Alexandra Bay,"Alexandra Bay State School, 1630 Cape Tribulation Road, DIWAN",QLD,,"Alexandra Bay State School, 1630 Cape Tribulation Road, DIWAN",,,-16.214804,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,141.729989,COOK,,Aurukun,"Community Justice Centre, Wuungkam Street, AURUKUN",QLD,,"Community Justice Centre, Wuungkam Street, AURUKUN",,,-13.353316,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.419573,COOK,Full Wheelchair Access,Biboohra,"Biboohra State School, Petersen Street, BIBOOHRA",QLD,,"Biboohra State School, Petersen Street, BIBOOHRA",,,-16.915726,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,144.521954,COOK,Assisted Wheelchair Access,Chillagoe,"Chillagoe State School, Cathedral Street, CHILLAGOE",QLD,,"Chillagoe State School, Cathedral Street, CHILLAGOE",,,-17.155387,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,143.201657,COOK,Assisted Wheelchair Access,Coen,"Coen Campus, Cape York Aboriginal Australian Academy, Peninsula Development Road, COEN",QLD,,"Coen Campus, Cape York Aboriginal Australian Academy, Peninsula Development Road, COEN",,,-13.944864,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.252719,COOK,Full Wheelchair Access,Cooktown,"PCYC Cooktown Events Centre, 3 May Street, COOKTOWN",QLD,,"PCYC Cooktown Events Centre, 3 May Street, COOKTOWN",,,-15.473751,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.319492,COOK,Assisted Wheelchair Access,Daintree,"Daintree State School, Osborne Street, DAINTREE",QLD,,"Daintree State School, Osborne Street, DAINTREE",,,-16.250088,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.111671,COOK,Assisted Wheelchair Access,Hope Vale,"Hope Vale Campus, Cape York Aboriginal Australian Academy, Cnr Thiele & Poland Streets, HOPE VALE",QLD,,"Hope Vale Campus, Cape York Aboriginal Australian Academy, Cnr Thiele & Poland Streets, HOPE VALE",,,-15.295573,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,142.216489,COOK,,Horn Island,"Tagai State College, Narupay Ngurpay Mudh, HORN ISLAND",QLD,,"Tagai State College, Narupay Ngurpay Mudh, HORN ISLAND",,,-10.580512,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.342015,COOK,Full Wheelchair Access,Julatten,"Julatten State School, 1141 Euluma Creek Road, JULATTEN",QLD,,"Julatten State School, 1141 Euluma Creek Road, JULATTEN",,,-16.608262,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,141.744589,COOK,Full Wheelchair Access,Kowanyama,"Cyclone Shelter, Kowanyama Street, KOWANYAMA",QLD,,"Cyclone Shelter, Kowanyama Street, KOWANYAMA",,,-15.475804,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,144.445459,COOK,Full Wheelchair Access,Laura,"Town Hall, 4 Terminus Street, LAURA",QLD,,"Town Hall, 4 Terminus Street, LAURA",,,-15.560517,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,143.344888,COOK,,Lockhart River,"Lockhart State School, Pucheewoo Street, LOCKHART RIVER",QLD,,"Lockhart State School, Pucheewoo Street, LOCKHART RIVER",,,-12.785258,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.425601,COOK,Full Wheelchair Access,Mareeba,"Mareeba State School, Constance Street, MAREEBA",QLD,,"Mareeba State School, Constance Street, MAREEBA",,,-16.991458,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.417432,COOK,Full Wheelchair Access,Mareeba West,"Mareeba State High School, Jasper Street, MAREEBA WEST",QLD,,"Mareeba State High School, Jasper Street, MAREEBA WEST",,,-16.996213,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.3774,COOK,Assisted Wheelchair Access,Miallo,"Miallo State School, Miallo Road, MIALLO VIA MOSSMAN",QLD,,"Miallo State School, Miallo Road, MIALLO VIA MOSSMAN",,,-16.388678,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.374217,COOK,Full Wheelchair Access,Mossman,"Mossman State School, 30 - 34 Front Street, MOSSMAN",QLD,,"Mossman State School, 30 - 34 Front Street, MOSSMAN",,,-16.461952,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.33043,COOK,Assisted Wheelchair Access,Mount Molloy,"CWA Hall, Main Street, MOUNT MOLLOY",QLD,,"CWA Hall, Main Street, MOUNT MOLLOY",,,-16.674011,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,141.888426,COOK,,Napranum,"Suzie Madua Conference Hall, 320 Wa-Tyne Street, NAPRANUM",QLD,,"Suzie Madua Conference Hall, 320 Wa-Tyne Street, NAPRANUM",,,-12.687024,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,141.620852,COOK,,Pormpuraaw,"Pormpuraaw Justice Building, 24 Yalu Street, PORMPURAAW",QLD,,"Pormpuraaw Justice Building, 24 Yalu Street, PORMPURAAW",,,-14.899278,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.46336,COOK,Full Wheelchair Access,Port Douglas,"Community Hall, 13 - 29 Mowbray Street, PORT DOUGLAS",QLD,,"Community Hall, 13 - 29 Mowbray Street, PORT DOUGLAS",,,-16.485575,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,142.384761,COOK,,Bamaga,"Northern Peninsula Area College, Senior Campus, Sagaukaz Street, BAMAGA",QLD,,"Northern Peninsula Area College, Senior Campus, Sagaukaz Street, BAMAGA",,,-10.895626,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.580955,COOK,Full Wheelchair Access,Tamwoy Town,"Tagai State College Thursday Island Secondary Campus, 21 Alpin Road, TAMWOY TOWN",QLD,,"Tagai State College Thursday Island Secondary Campus, 21 Alpin Road, TAMWOY TOWN",,,-25.328485,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,142.220162,COOK,Full Wheelchair Access,Thursday Island,"Port Kennedy Hall, 64 Douglas Street, THURSDAY ISLAND",QLD,,"Port Kennedy Hall, 64 Douglas Street, THURSDAY ISLAND",,,-10.583499,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,141.880708,COOK,Assisted Wheelchair Access,Weipa North,"Weipa Campus Western Cape College, Central Avenue, WEIPA (ROCKY POINT)",QLD,,"Weipa Campus Western Cape College, Central Avenue, WEIPA (ROCKY POINT)",,,-12.625751,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.318158,COOK,,Wujal Wujal,"My Pathways Training Room, 1 Hartwig Street, WUJAL WUJAL",QLD,,"My Pathways Training Room, 1 Hartwig Street, WUJAL WUJAL",,,-15.944001,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.255917,COOMERA,Assisted Wheelchair Access,Alberton,"St Peter's Lutheran Hall, Alberton Road, ALBERTON",QLD,,"St Peter's Lutheran Hall, Alberton Road, ALBERTON",,,-27.704454,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.326226,COOMERA,Assisted Wheelchair Access,Coomera East,"Coomera Rivers State School, 81 - 87 Finnegan Way, COOMERA",QLD,,"Coomera Rivers State School, 81 - 87 Finnegan Way, COOMERA",,,-27.845125,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.365065,COOMERA,Assisted Wheelchair Access,Jacobs Well,"Community Centre, 27 Bay Street, JACOBS WELL",QLD,,"Community Centre, 27 Bay Street, JACOBS WELL",,,-27.779877,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.276718,COOMERA,Assisted Wheelchair Access,Ormeau,"Ormeau State School, Mirambeena Drive, PIMPAMA",QLD,,"Ormeau State School, Mirambeena Drive, PIMPAMA",,,-27.801217,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.266982,COOMERA,,Ormeau Woods,"Ormeau Woods State High School, 148 Goldmine Road, ORMEAU",QLD,,"Ormeau Woods State High School, 148 Goldmine Road, ORMEAU",,,-27.77161,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.276933,COOMERA,Assisted Wheelchair Access,Pimpama,"Pimpama State School, 9 Hotham Creek Road, PIMPAMA",QLD,,"Pimpama State School, 9 Hotham Creek Road, PIMPAMA",,,-27.816495,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.319605,COOMERA,Full Wheelchair Access,Woongoolba,"Woongoolba State School, Stapylton-Jacobs Well Road, WOONGOOLBA",QLD,,"Woongoolba State School, Stapylton-Jacobs Well Road, WOONGOOLBA",,,-27.744284,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.540208,CURRUMBIN,Full Wheelchair Access,Coolangatta,"Senior Citizens Hall, 2 Gerrard Street, COOLANGATTA",QLD,,"Senior Citizens Hall, 2 Gerrard Street, COOLANGATTA",,,-28.169697,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.52926,CURRUMBIN,,Coolangatta School,"Coolangatta State School, Stapylton Street, KIRRA",QLD,,"Coolangatta State School, Stapylton Street, KIRRA",,,-28.171746,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.477293,CURRUMBIN,Assisted Wheelchair Access,Currumbin,"Currumbin State School, Phillip Street, CURRUMBIN",QLD,,"Currumbin State School, Phillip Street, CURRUMBIN",,,-28.138636,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.402695,CURRUMBIN,Full Wheelchair Access,Tallebudgera Valley,"Community Hall, 611 Tallebudgera Creek Road, TALLEBUDGERA VALLEY",QLD,,"Community Hall, 611 Tallebudgera Creek Road, TALLEBUDGERA VALLEY",,,-28.151797,FALSE,FALSE,FALSE,,,,,,,,,
TRUE,152.980418,COOPER,Assisted Wheelchair Access,Bardon,"St Joseph's Church Hall, 41 The Drive, BARDON",QLD,,"St Joseph's Church Hall, 41 The Drive, BARDON",,,-27.458281,FALSE,FALSE,FALSE,{},,,,,2017-11-24 23:19:40.610304+00,2017-11-24 23:19:40.610304+00,,
TRUE,152.938388,COOPER,,Hilder Road,"Hilder Road State School, Kaloma Road, THE GAP",QLD,,"Hilder Road State School, Kaloma Road, THE GAP",,Public School,-27.437029,FALSE,TRUE,FALSE,"{""has_vego"":true}",User-submitted,Primary School Stall,"Sausages, cakes and raffles",,2017-11-24 08:32:07.474041+00,2017-11-24 12:04:31.39659+00,,
TRUE,152.949997,COOPER,Assisted Wheelchair Access,The Gap,"The Gap State School, Cnr Waterworks & Settlement Roads, THE GAP",QLD,,"The Gap State School, Cnr Waterworks & Settlement Roads, THE GAP",,,-27.448314,FALSE,TRUE,FALSE,"{""has_coffee"":true}",Twitter,,,,2017-11-24 22:50:29.332597+00,2017-11-24 22:50:29.332597+00,,
TRUE,145.412573,COOK,Full Wheelchair Access,Wonga,"Wonga Beach State School, 48 Snapper Island Drive, WONGA BEACH",QLD,,"Wonga Beach State School, 48 Snapper Island Drive, WONGA BEACH",,,-16.341423,FALSE,FALSE,FALSE,{},,,,,2017-11-24 23:37:04.684036+00,2017-11-24 23:37:04.684036+00,,
TRUE,153.395058,CURRUMBIN,Full Wheelchair Access,Currumbin Valley,"Currumbin Valley State School, 1223 Currumbin Creek Road, CURRUMBIN VALLEY",QLD,,"Currumbin Valley State School, 1223 Currumbin Creek Road, CURRUMBIN VALLEY",,,-28.206111,FALSE,FALSE,FALSE,{},,,,,2017-11-24 23:40:55.537997+00,2017-11-24 23:40:55.537997+00,,
TRUE,152.967342,EVERTON,Full Wheelchair Access,Albany Creek High,"Albany Creek State High School, 80 Old Northern Road (Cnr Albany Forest Drive), ALBANY CREEK",QLD,,"Albany Creek State High School, 80 Old Northern Road (Cnr Albany Forest Drive), ALBANY CREEK",,,-27.355,FALSE,TRUE,FALSE,{},,,,,2017-11-24 23:41:46.063339+00,2017-11-24 23:41:46.063339+00,,
TRUE,152.99674,EVERTON,Full Wheelchair Access,Everton Park North,"Everton Park State School, 1 Deakin Street, EVERTON PARK",QLD,,"Everton Park State School, 1 Deakin Street, EVERTON PARK",,,-27.409169,FALSE,TRUE,FALSE,{},,,,,2017-11-24 23:42:51.884159+00,2017-11-24 23:42:51.884159+00,,
TRUE,152.993862,COOPER,Assisted Wheelchair Access,Ashgrove,"St Finbarr's Hall, Beth Eden Terrace, ASHGROVE",QLD,,"St Finbarr's Hall, Beth Eden Terrace, ASHGROVE",,,-27.44622,FALSE,FALSE,FALSE,{},Twitter,,,,2017-11-25 01:14:02.821551+00,2017-11-25 01:19:50.272259+00,,
TRUE,153.244449,COOMERA,Full Wheelchair Access,Norfolk Village,"Norfolk Village State School, Halfway Drive, ORMEAU",QLD,,"Norfolk Village State School, Halfway Drive, ORMEAU",,,-27.77242,FALSE,FALSE,FALSE,{},Twitter,,,,2017-11-25 01:35:51.755277+00,2017-11-25 01:35:51.755277+00,,
TRUE,153.014372,COOPER,Assisted Wheelchair Access,Kelvin Grove,"Kelvin Grove State College, Junior School Hall, L'Estrange Terrace (gates 4 & 5), KELVIN GROVE",QLD,,"Kelvin Grove State College, Junior School Hall, L'Estrange Terrace (gates 4 & 5), KELVIN GROVE",,,-27.449472,FALSE,FALSE,FALSE,"{""has_bacon_and_eggs"":true}",,,,,2017-11-25 02:36:27.977362+00,2017-11-25 02:36:27.977362+00,,
TRUE,153.499006,CURRUMBIN,Full Wheelchair Access,Tugun,"Village Community Centre, 414 Coolangatta Road, TUGUN",QLD,,"Village Community Centre, 414 Coolangatta Road, TUGUN",,,-28.149879,FALSE,FALSE,FALSE,{},,,,,2017-11-25 03:39:59.802699+00,2017-11-25 03:39:59.802699+00,,
TRUE,152.986041,EVERTON,Full Wheelchair Access,Everton Park,"My Church Brisbane Hall, 36 Baden Powell Street, EVERTON PARK",QLD,,"My Church Brisbane Hall, 36 Baden Powell Street, EVERTON PARK",,Public School,-27.403758,FALSE,FALSE,FALSE,{},Facebook,,,,2017-11-25 03:58:58.135913+00,2017-11-25 03:58:58.135913+00,,
FALSE,153.467914,"BURLEIGH, CURRUMBIN",Full Wheelchair Access,Palm Beach,"Share-N-Care Centre, Tenth Avenue, PALM BEACH",QLD,,"Share-N-Care Centre, Tenth Avenue, PALM BEACH",,,-28.117346,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.46186,CURRUMBIN,Full Wheelchair Access,Currumbin Waters,"Elanora Community Centre, 26 Galleon Way, CURRUMBIN WATERS",QLD,,"Elanora Community Centre, 26 Galleon Way, CURRUMBIN WATERS",,,-28.144453,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.463198,"BURLEIGH, CURRUMBIN",Assisted Wheelchair Access,Palm Beach North,"Palm Beach State School, Nineteenth Avenue, PALM BEACH",QLD,,"Palm Beach State School, Nineteenth Avenue, PALM BEACH",,,-28.109466,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.475825,"BURLEIGH, CURRUMBIN",Assisted Wheelchair Access,Palm Beach-Currumbin,"Palm Beach-Currumbin State High School, Thrower Drive, PALM BEACH",QLD,,"Palm Beach-Currumbin State High School, Thrower Drive, PALM BEACH",,,-28.130785,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.003795,"ASPLEY, EVERTON",Assisted Wheelchair Access,Bridgeman Downs,"Anglican Church Hall, 30 Ridley Road, BRIDGEMAN DOWNS",QLD,,"Anglican Church Hall, 30 Ridley Road, BRIDGEMAN DOWNS",,,-27.352314,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.461562,"BURLEIGH, CURRUMBIN",Full Wheelchair Access,Elanora,"Elanora State School, K P McGrath Drive, ELANORA",QLD,,"Elanora State School, K P McGrath Drive, ELANORA",,,-28.122732,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.989784,FERNY GROVE,Assisted Wheelchair Access,Enoggera South,"St Johns Anglican Church Hall, 187 Wardell Street, ENOGGERA",QLD,,"St Johns Anglican Church Hall, 187 Wardell Street, ENOGGERA",,,-27.429366,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.925643,FERNY GROVE,Assisted Wheelchair Access,Ferny Grove West,"St Andrews School, 89 Hogarth Road, FERNY GROVE",QLD,,"St Andrews School, 89 Hogarth Road, FERNY GROVE",,,-27.408781,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.954161,FERNY GROVE,Full Wheelchair Access,Keperra South,"Baptist Church Hall, 980 Samford Road, KEPERRA",QLD,,"Baptist Church Hall, 980 Samford Road, KEPERRA",,,-27.41464,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.346007,GAVEN,Full Wheelchair Access,Earle Haven,"Earle Haven Retirement Village - The Club House, 62 Lawrence Drive, NERANG",QLD,,"Earle Haven Retirement Village - The Club House, 62 Lawrence Drive, NERANG",,,-27.997315,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.340514,GAVEN,Full Wheelchair Access,Nerang PYC,"Police Youth Club, Cayuga Road, NERANG",QLD,,"Police Youth Club, Cayuga Road, NERANG",,,-28.005767,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.342689,GAVEN,Assisted Wheelchair Access,Worongary,"Worongary State School, Delta Cove Drive, WORONGARY",QLD,,"Worongary State School, Delta Cove Drive, WORONGARY",,,-28.022388,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.323147,GLADSTONE,Full Wheelchair Access,Benaraby,"Benaraby State School, 17 O'Connor Road, BENARABY",QLD,,"Benaraby State School, 17 O'Connor Road, BENARABY",,,-24.004293,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.351552,GLADSTONE,Full Wheelchair Access,Boyne Island,"Mt Larcom Room Community Centre, Cnr Wyndham and Hayes Avenue, BOYNE ISLAND",QLD,,"Mt Larcom Room Community Centre, Cnr Wyndham and Hayes Avenue, BOYNE ISLAND",,,-23.945759,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.977477,"EVERTON, FERNY GROVE",Assisted Wheelchair Access,Bunyaville,"Prince of Peace Lutheran College, 20 Rogers Parade, EVERTON HILLS",QLD,,"Prince of Peace Lutheran College, 20 Rogers Parade, EVERTON HILLS",,,-27.391366,FALSE,FALSE,FALSE,,,,,,,,,
TRUE,152.929426,FERNY GROVE,Assisted Wheelchair Access,Ferny Grove,"Ferny Grove State School Hall, Finvoy Street, FERNY GROVE",QLD,,"Ferny Grove State School Hall, Finvoy Street, FERNY GROVE",,,-27.402468,FALSE,TRUE,FALSE,"{""has_bacon_and_eggs"":true}",Twitter,,,,2017-11-24 22:45:33.387968+00,2017-11-24 22:45:33.387968+00,,
TRUE,152.974244,"ASPLEY, EVERTON",Full Wheelchair Access,Albany Hills,"Albany Hills State School, Keong Road, ALBANY CREEK",QLD,,"Albany Hills State School, Keong Road, ALBANY CREEK",,,-27.360208,FALSE,TRUE,FALSE,"{""has_coffee"":true,""has_bacon_and_eggs"":true}",,,,,2017-11-24 23:13:09.318189+00,2017-11-24 23:13:09.318189+00,,
TRUE,153.453383,"BURLEIGH, CURRUMBIN",Full Wheelchair Access,Elanora High,"Elanora State High School, Avocado Street, ELANORA",QLD,,"Elanora State High School, Avocado Street, ELANORA",,,-28.128681,FALSE,FALSE,FALSE,{},,,,,2017-11-24 23:21:08.025067+00,2017-11-24 23:21:08.025067+00,,
TRUE,153.430148,"BURLEIGH, CURRUMBIN",Full Wheelchair Access,Tallebudgera,"Tallebudgera State School, 492 Guineas Creek Road, TALLEBUDGERA",QLD,,"Tallebudgera State School, 492 Guineas Creek Road, TALLEBUDGERA",,,-28.141172,FALSE,FALSE,FALSE,{},,,,,2017-11-24 23:21:24.652658+00,2017-11-24 23:21:24.652658+00,,
TRUE,152.977392,"COOPER, FERNY GROVE",Full Wheelchair Access,Ashgrove West,"Ashgrove State School Hall, 31 Glory Street, ASHGROVE",QLD,,"Ashgrove State School Hall, 31 Glory Street, ASHGROVE",,,-27.447596,FALSE,TRUE,FALSE,{},,,,,2017-11-24 23:38:28.607919+00,2017-11-24 23:38:28.607919+00,,
TRUE,152.977152,"EVERTON, FERNY GROVE",Full Wheelchair Access,Gaythorne,"Mitchelton & Districts Senior Citizen Centre, 30 Tel-El-Kebir Street, MITCHELTON",QLD,,"Mitchelton & Districts Senior Citizen Centre, 30 Tel-El-Kebir Street, MITCHELTON",,,-27.416293,FALSE,FALSE,FALSE,{},,,The Mitchelton Meals on Wheels brigade running a @DemSausage sizzle at the Seniors Hall booth,,2017-11-24 23:40:31.864868+00,2017-11-24 23:40:31.864868+00,,
TRUE,152.961171,"EVERTON, FERNY GROVE",Assisted Wheelchair Access,Grovely,"Grovely State School, 200 Dawson Parade, GROVELY",QLD,,"Grovely State School, 200 Dawson Parade, GROVELY",,,-27.401629,FALSE,TRUE,FALSE,{},,,,,2017-11-24 23:43:19.376568+00,2017-11-24 23:43:19.376568+00,,
FALSE,152.975303,"EVERTON, FERNY GROVE",Full Wheelchair Access,Mitchelton,"Presbyterian Church Hall, Cnr Pascoe & Ruby Streets, MITCHELTON",QLD,,"Presbyterian Church Hall, Cnr Pascoe & Ruby Streets, MITCHELTON",,,-27.409618,TRUE,FALSE,FALSE,{},,Stall of nothingness,Distinct lack of any foodstuff.... Disappointment,,2017-11-25 00:31:24.34483+00,2017-11-25 00:31:24.34483+00,,
TRUE,152.995669,"EVERTON, FERNY GROVE",Assisted Wheelchair Access,Enoggera,"Enoggera State School, 235 South Pine Road, ENOGGERA",QLD,,"Enoggera State School, 235 South Pine Road, ENOGGERA",,,-27.417737,FALSE,FALSE,FALSE,{},,,,,2017-11-24 23:42:29.736286+00,2017-11-25 03:59:45.942663+00,,
FALSE,152.993862,FERNY GROVE,Assisted Wheelchair Access,Ashgrove,"St Finbarr's Hall, Beth Eden Terrace, ASHGROVE",QLD,,"St Finbarr's Hall, Beth Eden Terrace, ASHGROVE",,,-27.44622,FALSE,FALSE,FALSE,{},,,,,2017-11-25 01:14:16.321501+00,2017-11-25 01:14:39.697945+00,,
FALSE,152.938697,"EVERTON, FERNY GROVE",Assisted Wheelchair Access,Bunya,"Bunya Sports Club, James Drysdale Reserve, BUNYA",QLD,,"Bunya Sports Club, James Drysdale Reserve, BUNYA",,,-27.380458,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.966938,"EVERTON, FERNY GROVE",Assisted Wheelchair Access,Arana,"Hills District PCYC, 135a Olearia Street West, EVERTON HILLS",QLD,,"Hills District PCYC, 135a Olearia Street West, EVERTON HILLS",,,-27.396737,FALSE,FALSE,FALSE,,,,,,,,,
