source,lon,has_run_out,division,booth_info,premises,has_bbq,address,opening_hours,has_other,lat,state,polling_place_name,has_nothing,has_caek,polling_place_type,extra_info,stall_name,stall_description,stall_website,first_report,latest_report
ihttp://electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/269/Hornsby-South-Public-School-Hornsby-South-Public-School-sausage-sizzle/no,151.095573,FALSE,Hornsby,,Hornsby South Public School,TRUE,"57-63 Clarke Road, Hornsby, 2077",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.712738,NSW,Hornsby Sth Public,FALSE,TRUE,Government School,,,,,,
,150.7211658,FALSE,Londonderry,,Mt Hope Uniting Church Hall- Orchard Hills,FALSE,"79-101 Kingswood Road, Orchard Hills, 2748",,0,-33.78251619,NSW,Mt Hope Uniting,FALSE,FALSE,Church,,,,,,
,151.103266,FALSE,Hornsby,,Hornsby Youth and Family Community Centre,FALSE,"17 Muriel Street, Hornsby, 2077",,0,-33.703216,NSW,Hornsby Youth and Comm. Cntr,FALSE,FALSE,Other,,,,,,
,151.096756,FALSE,Hornsby,,Hornsby College of TAFE - A Block,FALSE,"205 Pacific Highway, Hornsby, 2077",,0,-33.699974,NSW,Hornsby TAFE,FALSE,FALSE,Other,,,,,,
,151.022698,FALSE,Castle Hill,,Dover Hall Mowll Village,FALSE,"Hilliard Drive, Castle Hill, 2154",,0,-33.727883,NSW,Mowll Village,FALSE,FALSE,Hall,,,,,,
,150.746416,FALSE,Londonderry,,Werrington County Public School,FALSE,"John Batman Avenue, Werrington County, 2747",,0,-33.744902,NSW,Werrington County Public,FALSE,FALSE,Government School,,,,,,
,150.795324,FALSE,Londonderry,,Tregear Public School,FALSE,"Nunatek Lane, Tregear, 2770",,0,-33.745404,NSW,Tregear Public,FALSE,FALSE,Government School,,,,,,
,151.226125,FALSE,Sydney,,St Canices Church Hall,FALSE,"28 Roslyn Street, Elizabeth Bay, 2011",,0,-33.875758,NSW,St Canices,FALSE,FALSE,Church,,,,,,
,151.369894,FALSE,Cessnock,,Kitchener Public School,FALSE,"Richmond Street, Kitchener, 2325",,0,-32.877826,NSW,Kitchener Public,FALSE,FALSE,Government School,,,,,,
,151.396614,FALSE,Cessnock,,Kearsley Public School,FALSE,"130 Caledonia Street, Kearsley, 2325",,0,-32.856895,NSW,Kearsley Public,FALSE,FALSE,Government School,,,,,,
,151.619015,FALSE,Cessnock,,Hunter Life Education Centre,FALSE,"1 Renfrew Crescent, Edgeworth, 2285",,0,-32.922198,NSW,Hunter Life Ed. Cntr,FALSE,FALSE,Other,,,,,,
,151.606399,FALSE,Cessnock,,Hawkins Masonic Retirement Village,FALSE,"Northville Drive, Edgeworth, 2285",,0,-32.927499,NSW,Hawkins Ret. Village,FALSE,FALSE,Other,,,,,,
,151.3898631,FALSE,Cessnock,,Greta Arts & Sports Community Hall,FALSE,"3 Water Street, Greta, 2334",,0,-32.6770309,NSW,Greta Hall,FALSE,FALSE,Hall,,,,,,
http://twitter.com/KellyvilleHS,150.968008,FALSE,Castle Hill,,Kellyville High School,TRUE,"Queensbury Road, Kellyville, 2155",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Cold drinks""}",-33.708833,NSW,Kellyville High,FALSE,FALSE,Government School,,,,,,
,151.344384,FALSE,Cessnock,,Cessnock West Public School,FALSE,"Alfred Street, Cessnock West, 2325",,0,-32.838432,NSW,Cessnock W Public,FALSE,FALSE,Government School,,,,,,
http://pandc.org.au/?ai1ec=action~oneday|exact_date~28-3-2015,151.363786,FALSE,Cessnock,,Cessnock Public School,TRUE,"Aberdare Road, Cessnock, 2325",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""Drinks""}",-32.840286,NSW,Cessnock Public,FALSE,FALSE,Government School,,,,,,
,151.370267,FALSE,Cessnock,,Cessnock East Public School,FALSE,"Old Maitland Road, Cessnock, 2325",,0,-32.827028,NSW,Cessnock E Public,FALSE,FALSE,Government School,,,,,,
,150.631059,FALSE,Hawkesbury,,Kurrajong Heights Uniting Church Hall,FALSE,"1251 Bells Line of Road, Kurrajong Heights, 2758",,0,-33.531685,NSW,Kurrajong Hghts Uniting,FALSE,FALSE,Church,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/50/Annangrove-Public-School-Annangrove-public-school-market/no,150.952136,FALSE,Castle Hill,,Annangrove Public School,TRUE,"185 Annangrove Road, Annangrove, 2156",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""Ice cream""}",-33.668768,NSW,Annangrove Public,FALSE,TRUE,Government School,30 market stalls. Free children activities,,,,,
,150.778089,FALSE,Hawkesbury,,Kurrajong East Public School,FALSE,"891 East Kurrajong Road, East Kurrajong, 2758",,0,-33.511318,NSW,Kurrajong E Public,FALSE,FALSE,Government School,,,,,,
,151.147585,FALSE,Cronulla,,Cronulla Public School,FALSE,"18-24 Burraneer Bay Road, Cronulla, 2230",,0,-34.053366,NSW,Cronulla Public,FALSE,FALSE,Government School,,,,,,
,149.9864415,FALSE,Bathurst,,Capertee and District War Memorial Hall,FALSE,"Castlereagh Highway, Capertee, 2846",,0,-33.1463507,NSW,Capertee Hall,FALSE,FALSE,Hall,,,,,,
,150.121673,FALSE,Bathurst,,Bowenfels Presbyterian Church Hall,FALSE,"Mudgee Street, South Bowenfels, 2790",,0,-33.511029,NSW,Bowenfels Presbyterian,FALSE,FALSE,Church,,,,,,
,149.558896,FALSE,Bathurst,,Bathurst West Public School,FALSE,"Suttor Street, Bathurst, 2795",,0,-33.411153,NSW,Bathurst W Public,FALSE,FALSE,Government School,,,,,,
,149.569298,FALSE,Bathurst,,Bathurst South Public School,FALSE,"251 Havannah Street, Bathurst, 2795",,0,-33.433518,NSW,Bathurst Sth Public,FALSE,FALSE,Government School,,,,,,
,149.251478,FALSE,Bathurst,,Blayney Public School,FALSE,"Lindsay Street, Blayney, 2799",,0,-33.528951,NSW,Blayney Public,FALSE,FALSE,Government School,,,,,,
,149.742138,FALSE,Bathurst,,Black Springs Public School,FALSE,"Avoca Street, Black Springs, 2787",,0,-33.846027,NSW,Black Springs Public,FALSE,FALSE,Government School,,,,,,
,149.269492,FALSE,Bathurst,,Barry Community Hall,FALSE,"Selwyn Street, Barry, 2340",,0,-33.647811,NSW,Barry Hall,FALSE,FALSE,Hall,,,,,,
,146.917808,FALSE,Barwon,,Weilmoringle Public School,FALSE,"Burns Road, Weilmoringle, 2839",,0,-29.238937,NSW,Weilmoringle Public,FALSE,FALSE,Government School,,,,,,
http://electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/297/Bathurst-Public-School-BPS-P&C-cake-stall/no,149.571044,FALSE,Bathurst,,Bathurst Public School,FALSE,"Lambert Street, Bathurst, 2795",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.421476,NSW,Bathurst Public,FALSE,TRUE,Government School,,,,,,
,149.568945,FALSE,Bathurst,,Denison College Bathurst High Campus,FALSE,"Piper Street, Bathurst, 2795",,0,-33.413508,NSW,Bathurst High,FALSE,FALSE,Other,,,,,,
,150.3540313,FALSE,Upper Hunter,,Merriwa Central School - Primary Campus,FALSE,"Mackenzie Street, Merriwa, 2329",,0,-32.14161648,NSW,Merriwa School - Primary Campus,FALSE,FALSE,Government School,,,,,,
,151.147172,FALSE,Hornsby,,Berowra Public School,FALSE,"Hillcrest Road, Berowra, 2081",,0,-33.618735,NSW,Berowra Public,FALSE,FALSE,Government School,,,,,,
,150.9095646,FALSE,Upper Hunter,,Jerrys Plains Community Hall,FALSE,"Wambo Street, Jerrys Plains, 2330",,0,-32.49901703,NSW,Jerrys Plains Hall,FALSE,FALSE,Hall,,,,,,
,151.553115,FALSE,Upper Hunter,,Gresford School Of Arts,FALSE,"42 Park Street, East Gresford, 2311",,0,-32.431107,NSW,Gresford Arts Hall,FALSE,FALSE,Private School,,,,,,
,150.834702,FALSE,Upper Hunter,,Murrurundi CWA Rooms,FALSE,"109 Mayne Street, Murrurundi, 2338",,0,-31.763852,NSW,Murrurundi CWA,FALSE,FALSE,Other,,,,,,
,151.188735,FALSE,Upper Hunter,,Mount Pleasant Public School,FALSE,"Goorangoola Road, Bridgman, 2330",,0,-32.408882,NSW,Mt Pleasant Public,FALSE,FALSE,Government School,,,,,,
,151.235133,FALSE,Upper Hunter,,Moonan Flat Soldiers Memorial Hall,FALSE,"Moonan Street, Moonan Flat, 2337",,0,-31.923063,NSW,Moonan Flat Hall,FALSE,FALSE,Hall,,,,,,
,151.215197,FALSE,Hornsby,,Brooklyn Public School,FALSE,"106 Brooklyn Road, Brooklyn, 2083",,0,-33.547991,NSW,Brooklyn Public,FALSE,FALSE,Government School,,,,,,
,151.612751,FALSE,Upper Hunter,,Paterson Public School,FALSE,"Webbers Creek Road, Paterson, 2421",,0,-32.602615,NSW,Paterson Public,FALSE,FALSE,Government School,,,,,,
,150.895739,FALSE,Upper Hunter,,Muswellbrook Indoor Sport Centre,FALSE,"Rutherford Road, Muswellbrook, 2333",,0,-32.281775,NSW,Muswellbrook Indoor Sport Cntr,FALSE,FALSE,Other,,,,,,
,151.112108,FALSE,Hornsby,,Asquith Public School,FALSE,"Dudley Street, Asquith, 2077",,0,-33.686148,NSW,Asquith Public,FALSE,FALSE,Government School,,,,,,
,151.565568,FALSE,Swansea,,Summerland Point Community Hall,FALSE,"Cams Boulevarde, Summerland Point, 2259",,0,-33.138126,NSW,Summerland Pt Hall,FALSE,FALSE,Hall,,,,,,
,151.645045,FALSE,Swansea,,Pelican Flats RSL Hall,FALSE,"4 Piriwal Street, Pelican, 2281",,0,-33.068753,NSW,Pelican Flats Hall,FALSE,FALSE,Hall,,,,,,
,151.636596,FALSE,Swansea,,Swansea Public School,FALSE,"Rawson Street, Swansea, 2281",,0,-33.083815,NSW,Swansea Public,FALSE,FALSE,Government School,,,,,,
,151.640805,FALSE,Swansea,,Swansea High School,FALSE,"78 Park Avenue, Caves Beach, 2281",,0,-33.103093,NSW,Swansea High,FALSE,FALSE,Government School,,,,,,
,151.637515,FALSE,Swansea,,The Swansea Centre,FALSE,"228 Pacific Highway, Swansea, 2281",,0,-33.091771,NSW,The Swansea Cntr,FALSE,FALSE,Other,,,,,,
,151.656465,FALSE,Swansea,,Swansea-Belmont Surf Life Saving Club,FALSE,"Gommera Street, Blacksmiths, 2281",,0,-33.080418,NSW,Swansea-Belmont SLSC,FALSE,FALSE,Other,,,,,,
,151.204117,FALSE,Sydney,,Abraham Mott Hall,FALSE,"17 Argyle Place, Millers Point, 2000",,0,-33.858656,NSW,Abraham Mott Hall,FALSE,FALSE,Hall,,,,,,
Twitter,151.6416987,TRUE,Swansea,,Valentine Public School,TRUE,"Tallawalla Road, Valentine, 2280",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.0092404,NSW,Valentine Public,FALSE,FALSE,Government School,,,,,,
,151.276701,FALSE,Sydney,,Bondi Beach Public School,FALSE,"Campbell Parade, Bondi Beach, 2026",,0,-33.888733,NSW,Bondi Beach Public,FALSE,FALSE,Government School,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/66/William-Carey-Christian-School-K-12-School-Sausage-Sizzle/no,150.850772,FALSE,Holsworthy,,William Carey Christian School,TRUE,"Bumbera Street, Prestons, 2170",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Ice cream""}",-33.947997,NSW,William Carey School,FALSE,FALSE,Private School,,,,,,
,151.0511637,FALSE,Hornsby,,Arcadia Community Hall,FALSE,"136 Arcadia Rd, Arcadia, 2159",,0,-33.62289146,NSW,Arcadia Comm Hall,FALSE,FALSE,Hall,,,,,,
,150.94481,FALSE,Holsworthy,,Wattle Grove Community Centre,FALSE,"Village Way, Wattle Grove, 2173",,0,-33.955527,NSW,Wattle Grove Comm. Cntr,FALSE,FALSE,Other,,,,,,
,150.901335,FALSE,Wollongong,,Port Kembla Senior Citizens Centre,FALSE,"Allan Street, Port Kembla, 2505",,0,-34.481425,NSW,Port Kembla Snr Ctzns Cntr,FALSE,FALSE,Other,,,,,,
,150.9149385,FALSE,Wollongong,,Port Kembla Public School,FALSE,"18 Gloucester Blvd, Port Kembla, 2505",,0,-34.48619199,NSW,Port Kembla Public,FALSE,FALSE,Government School,,,,,,
,150.870531,FALSE,Wollongong,,Mount St Thomas Public School,FALSE,"Taronga Avenue, Mount St Thomas, 2500",,0,-34.436788,NSW,Mt St Thomas Public,FALSE,FALSE,Government School,,,,,,
,150.936938,FALSE,Holsworthy,,Wattle Grove Public School,FALSE,"Cressbrook Drive, Wattle Grove, 2173",,0,-33.958651,NSW,Wattle Grove Public,FALSE,FALSE,Government School,,,,,,
,150.840978,FALSE,Wollongong,,St Pius X School Hall Unanderra,FALSE,"Cummins Street, Unanderra, 2526",,0,-34.451933,NSW,St Pius X Unanderra,FALSE,FALSE,Private School,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/71/Primbee-Public-School-Primbee-Public-School-Sausage-Sizzle/no,150.881893,FALSE,Wollongong,,Primbee Public School,TRUE,"Illowra Crescent, Primbee, 2502",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Drinks""}",-34.500878,NSW,Primbee Public,FALSE,TRUE,Government School,,,,,,
,148.818841,FALSE,Goulburn,,Bowning Community Hall,FALSE,"Short Street, Bowning, 2582",,0,-34.767447,NSW,Bowning Hall,FALSE,FALSE,Hall,,,,,,
,149.841861,FALSE,Northern Tablelands,,Moree Memorial Hall,FALSE,"36 Balo Street, Moree, 2400",,0,-29.462278,NSW,Moree Memorial Hall,FALSE,FALSE,Hall,,,,,,
,149.842801,FALSE,Northern Tablelands,,"Moree Secondary College, Albert Street Campus",FALSE,"Frome Street, Moree, 2400",,0,-29.466497,NSW,Moree College - Albert St,FALSE,FALSE,Government School,,,,,,
,149.942828,FALSE,Goulburn,,Bungonia Progress Association Hall,FALSE,"King Street, Bungonia, 2580",,0,-34.857709,NSW,Bungonia Hall,FALSE,FALSE,Hall,,,,,,
,150.516185,FALSE,Goulburn,,Burrawang Public School,FALSE,"Hoddle Street, Burrawang, 2577",,0,-34.592844,NSW,Burrawang Public,FALSE,FALSE,Government School,,,,,,
http://www.igoulburn.com/Event-Calendar/Braddy-Farmers-Market-on-Election-Day.aspx?pf=mobile,149.74049,FALSE,Goulburn,,Bradfordville Public School,TRUE,"Hampden Street, Bradfordville, 2580",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""Fair""}",-34.723498,NSW,Bradfordville Public,FALSE,TRUE,Government School,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/25/Bundanoon-Public-School-Bundanoon-Public-School-Sausage-sizzle/no,150.299653,FALSE,Goulburn,,Bundanoon Public School,TRUE,"Church Street, Bundanoon, 2578",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""""}",-34.657682,NSW,Bundanoon Public,FALSE,TRUE,Government School,,,,,,
,151.676068,FALSE,Northern Tablelands,,Guyra Central School,FALSE,"Marne Street, Guyra, 2365",,0,-30.222474,NSW,Guyra School,FALSE,FALSE,Government School,,,,,,
,150.3387094,FALSE,Northern Tablelands,,Gravesend Public Hall,FALSE,"59 Railway Parade, Gravesend, 2401",,0,-29.58437431,NSW,Gravesend Hall,FALSE,FALSE,Hall,,,,,,
,151.724592,FALSE,Northern Tablelands,,Glencoe Community Hall,FALSE,"New England Highway, Glencoe, 2365",,0,-29.927151,NSW,Glencoe Hall,FALSE,FALSE,Hall,,,,,,
,151.739046,FALSE,Northern Tablelands,,Glen Innes Public School,FALSE,"171 Church Street, Glen Innes, 2370",,0,-29.734867,NSW,Glen Innes Public,FALSE,FALSE,Government School,,,,,,
,151.115213,FALSE,Northern Tablelands,,Kingstown Community Hall,FALSE,"Kingstown Road, Kingstown, 2358",,0,-30.507136,NSW,Kingstown Hall,FALSE,FALSE,Hall,,,,,,
,151.449,FALSE,Northern Tablelands,,Kentucky Memorial Hall,FALSE,"Noalimba Avenue, Kentucky, 2354",,0,-30.763,NSW,Kentucky Hall,FALSE,FALSE,Hall,,,,,,
,151.11286,FALSE,Northern Tablelands,,Inverell Town Hall,FALSE,"Otho Street, Inverell, 2360",,0,-29.77606,NSW,Inverell Town Hall,FALSE,FALSE,Hall,,,,,,
,151.122975,FALSE,Northern Tablelands,,Inverell Public School,FALSE,"Ross Street, Inverell, 2360",,0,-29.772732,NSW,Inverell Public,FALSE,FALSE,Government School,,,,,,
,151.161855,FALSE,Rockdale,,Kyeemagh Infants School,FALSE,"Beehag Street, Kyeemagh, 2216",,0,-33.949468,NSW,Kyeemagh Infants,FALSE,FALSE,Kindergarten,,,,,,
,151.144316,FALSE,Rockdale,,Coronation Hall Arncliffe,FALSE,"23 Barden Street, Arncliffe, 2205",,0,-33.938087,NSW,Coronation Hall Arncliffe,FALSE,FALSE,Hall,,,,,,
twitter,151.124681,FALSE,Rockdale,,Kogarah Bay Congregational Church Hall,FALSE,"Wyee Street, Kogarah Bay, 2217",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.983059,NSW,Kogarah Congregational Church,TRUE,FALSE,Church,,,,,,
,151.144391,FALSE,Rockdale,,Cairnsfoot School,FALSE,"22 Loftus Street, Turrella, 2205",,0,-33.932135,NSW,Cairnsfoot School,FALSE,FALSE,Private School,,,,,,
,151.149945,FALSE,Rockdale,,Brighton-Le-Sands Public School,FALSE,"35 Crawford Road, Brighton-Le-Sands, 2216",,0,-33.962543,NSW,Brighton-Le-Sands Public,FALSE,FALSE,Government School,,,,,,
,147.348131,FALSE,Wagga Wagga,,Tolland Public School,FALSE,"Hawkes Place, Tolland, 2650",,0,-35.146051,NSW,Tolland Public,FALSE,FALSE,Government School,,,,,,
,147.119013,FALSE,Wagga Wagga,,The Rock Community Hall,FALSE,"140 Urana Street, The Rock, 2655",,0,-35.270492,NSW,The Rock Hall,FALSE,FALSE,Hall,,,,,,
,147.736833,FALSE,Wagga Wagga,,Tarcutta Memorial Hall,FALSE,"Sydney Street, Tarcutta, 2652",,0,-35.276792,NSW,Tarcutta Hall,FALSE,FALSE,Hall,,,,,,
,148.300869,FALSE,Wagga Wagga,,Talbingo Public School,FALSE,"Lampe Street, Talbingo, 2720",,0,-35.580347,NSW,Talbingo Public,FALSE,FALSE,Government School,,,,,,
,147.377361,FALSE,Wagga Wagga,,Sturt Public School,FALSE,"White Avenue, Kooringal, 2650",,0,-35.136846,NSW,Sturt Public,FALSE,FALSE,Government School,,,,,,
twitter,147.366732,FALSE,Wagga Wagga,,South Wagga Public School,FALSE,"140 Edward Street, Wagga Wagga, 2650",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-35.118853,NSW,Sth Wagga Public,TRUE,FALSE,Government School,,,,,,
,146.799449,FALSE,Wagga Wagga,,Pleasant Hills Public School,FALSE,"Crawford Street, Pleasant Hills, 2658",,0,-35.466589,NSW,Pleasant Hills Public,FALSE,FALSE,Government School,,,,,,
,148.217978,FALSE,Wagga Wagga,,Tumut Public School,FALSE,"Simpson Street, Tumut, 2720",,0,-35.302814,NSW,Tumut Public,FALSE,FALSE,Government School,,,,,,
,148.218478,FALSE,Wagga Wagga,,Tumut High School,FALSE,"Bogong Place, Tumut, 2720",,0,-35.312633,NSW,Tumut High,FALSE,FALSE,Government School,,,,,,
,149.111727,FALSE,Orange,,Glenroi Heights Public School,FALSE,"Maxwell Avenue, Orange, 2800",,0,-33.297464,NSW,Glenroi Hghts Public,FALSE,FALSE,Government School,,,,,,
,148.01237,FALSE,Orange,,Forbes Tennis Club,FALSE,"Church Street, Forbes, 2871",,0,-33.391723,NSW,Forbes Tennis Club,FALSE,FALSE,Other,,,,,,
,148.008002,FALSE,Orange,,Forbes Town Hall,FALSE,"Harold Street, Forbes, 2871",,0,-33.385694,NSW,Forbes Town Hall,FALSE,FALSE,Hall,,,,,,
,149.1060595,FALSE,Orange,,Fiveways Uniting Church Hall,FALSE,"1 Summer Street, Orange, 2795",,0,-33.28516049,NSW,Fiveways Uniting,FALSE,FALSE,Church,,,,,,
,148.011029,FALSE,Orange,,Forbes High School,FALSE,"18 Wyndham Avenue, Forbes, 2871",,0,-33.362791,NSW,Forbes High,FALSE,FALSE,Government School,,,,,,
,148.753477,FALSE,Orange,,Cumnock Community Centre,FALSE,"McLaughlin Street, Cumnock, 2867",,0,-32.929919,NSW,Cumnock Hall,FALSE,FALSE,Other,,,,,,
,148.3690158,FALSE,Orange,,Eugowra Public School,FALSE,"Hill Street, Eugowra, 2806",,0,-33.4237972,NSW,Eugowra Public,FALSE,FALSE,Government School,,,,,,
,148.808667,FALSE,Orange,,Cargo Public School,FALSE,"Hutton Street, Cargo, 2800",,0,-33.427359,NSW,Cargo Public,FALSE,FALSE,Government School,,,,,,
,148.739931,FALSE,Orange,,Cudal Public School,FALSE,"Toogong Street, Cudal, 2864",,0,-33.287344,NSW,Cudal Public,FALSE,FALSE,Government School,,,,,,
http://electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/252/Merrylands-Public-School-P-&-C-BBQ/no,150.975436,FALSE,Fairfield,,Merrylands Public School,TRUE,"Fowler Road, Merrylands, 2160",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.840767,NSW,Merrylands Public,FALSE,FALSE,Government School,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/165/Sherwood-Grange-Public-School-P&C-BBQ/no,150.9593966,FALSE,Fairfield,,Sherwood Grange Public School,TRUE,"50 Bruce Street, Merrylands West, 2160",,"{""coffee"":true,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Drinks""}",-33.83692127,NSW,Sherwood Grange Public,FALSE,TRUE,Government School,From 8am,,,,,
,150.940265,FALSE,Fairfield,,Fairvale Public School,FALSE,"Wolseley Street, Fairfield, 2165",,0,-33.876311,NSW,Fairvale Public,FALSE,FALSE,Government School,,,,,,
,150.820238,FALSE,Campbelltown,,Woodbine Community Centre,FALSE,"North Steyne Road, Woodbine, 2560",,0,-34.04878,NSW,Woodbine Comm. Cntr,FALSE,FALSE,Other,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/89/Guildford-West-Public-School-Guildford-West-Public-School-sausage-sizzle/no,150.966957,FALSE,Fairfield,,Guildford West Public School,TRUE,"Princes Street, Guildford West, 2161",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""Drinks, chips, ice creams, slushies""}",-33.84781,NSW,Guildford W Public,FALSE,FALSE,Government School,,,,,,
,150.93936,FALSE,Fairfield,,Smithfield RSL Youth Club Hall,FALSE,"Oxford Street, Smithfield, 2164",,0,-33.85651,NSW,Smithfield RSL Youth Hall,FALSE,FALSE,Hall,,,,,,
,146.918713,FALSE,Albury,,Albury South Youth Club Hall,FALSE,"467 Ebden Street, South Albury, 2640",,0,-36.089972,NSW,Albury Sth Youth Hall,FALSE,FALSE,Hall,,,,,,
,151.0513775,FALSE,Epping,,Cherrybrook Scout Hall,FALSE,"6-8 Appletree Drive, Cherrybrook, 2126",,0,-33.71460091,NSW,Cherrybrook Scout Hall,FALSE,FALSE,Hall,,,,,,
,151.249947,FALSE,Coogee,,Coogee Public School,FALSE,"Byron Street, Coogee, 2034",,0,-33.920965,NSW,Coogee Public,FALSE,FALSE,Government School,,,,,,
,151.162969,FALSE,Davidson,,St Ives North Public School,FALSE,"87 Memorial Avenue, St Ives, 2075",,0,-33.718512,NSW,St Ives Nth Public,FALSE,FALSE,Government School,,,,,,
,151.162632,FALSE,Davidson,,St Ives North Scout Hall,FALSE,"Warrimoo Avenue, St Ives, 2075",,0,-33.708715,NSW,St Ives Nth Scout Hall,FALSE,FALSE,Hall,,,,,,
,151.178076,FALSE,Davidson,,St Ives Park Public School,FALSE,"Acron Road, St Ives, 2075",,0,-33.724416,NSW,St Ives Park Public,FALSE,FALSE,Government School,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/169/Abbotsford-Public-School-Abbotsford-Public-School-Community-Fundraiser/no,151.129998,FALSE,Drummoyne,,Abbotsford Public School,TRUE,"350 Great North Road, Abbotsford, 2046",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Drinks""}",-33.853125,NSW,Abbotsford Public,FALSE,TRUE,Government School,,,,,,
,151.133224,FALSE,Drummoyne,,All Hallows Parish Hall,FALSE,"Halley Street, Five Dock, 2046",,0,-33.860469,NSW,All Hallows Hall,FALSE,FALSE,Hall,,,,,,
,151.152842,FALSE,Drummoyne,,Canada Bay Civic Hall,FALSE,"1A Marlborough Street, Drummoyne, 2137",,0,-33.851411,NSW,Canada Bay Civic Hall,FALSE,FALSE,Hall,,,,,,
,151.1038044,FALSE,Drummoyne,,Concord Community Church,FALSE,"Brewer Street, Concord, 2137",,0,-33.85458892,NSW,Concord Comm. Church,FALSE,FALSE,Church,,,,,,
http://electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/293/Concord-Public-School-Concord-Public-School/no,151.106462,FALSE,Drummoyne,,Concord Public School,TRUE,"Stanley Street, Concord, 2137",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",-33.863223,NSW,Concord Public,FALSE,TRUE,Government School,,,,,,
,149.031648,FALSE,Goulburn,,Murrumbateman Recreation Grounds Hall,FALSE,"19 East Street (Barton Highway), Murrumbateman, 2582",,0,-34.969269,NSW,Murrumbateman Rec. Hall,FALSE,FALSE,Hall,,,,,,
,151.214595,FALSE,Heffron,,The Alf Kay Eastlakes Community Hall,FALSE,"Florence Avenue, Eastlakes, 2018",,0,-33.925896,NSW,Eastlakes Comm. Hall,FALSE,FALSE,Hall,,,,,,
http://electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/335/TAFE-NSW-Sydney-Design-Centre-Enmore-Enmore-Tafe/no,151.172599,FALSE,Heffron,,TAFE NSW Sydney Design Centre Enmore,TRUE,"110 Edgeware Road, Enmore, 2042",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""""}",-33.903033,NSW,Enmore TAFE Design Cntr,FALSE,TRUE,Other,,,,,,
http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/105/Erskineville-Public-School-Erskineville-Public-School-Sausage-Sizzle/no,151.185805,FALSE,Heffron,,Erskineville Public School,TRUE,"Malcolm Street, Erskineville, 2043",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""""}",-33.900609,NSW,Erskineville Public,FALSE,TRUE,Government School,Morning menu: egg w/bacon or veg rolls * pancakes w/ whipped butter and berries arvo: sausages * haloumi or vege burgers * pull pork sandiwches Cake and Jam Stall ERKO LOVE t-shirts on sale!,,,,,
,151.197713,FALSE,Heffron,,Gardeners Road Public School,FALSE,"827 Botany Road, Rosebery, 2018",,0,-33.921446,NSW,Gardeners Rd Public,FALSE,FALSE,Government School,,,,,,
,151.202793,FALSE,Heffron,,Green Square School,FALSE,"237 Botany Road, Waterloo, 2017",,0,-33.904318,NSW,Green Sq School,FALSE,FALSE,Private School,,,,,,
,151.206286,FALSE,Heffron,,Green Square Community Hall,FALSE,"3 Joyton Avenue, Zetland, 2017",,0,-33.908893,NSW,Green Square Hall,FALSE,FALSE,Hall,,,,,,
