polling_place_name,lon,division,booth_info,premises,opening_hours,has_bbq,address,source,state,lat,has_nothing,has_caek,extra_info,polling_place_type,has_run_out,has_other,stall_name,stall_description,stall_website,first_report,latest_report
Churchlands,115.793,Curtin,Through main carpark on Cromarty Rd to enclosed assembly area.,Churchlands Primary School,,TRUE,Cromarty Rd,,WA,-31.9272,FALSE,TRUE,Assisted,,,,,,,,
Claremont,115.782,Curtin,Bay View Tce,Freshwater Bay Primary School,,TRUE,Bay View Tce,,WA,-31.9856,FALSE,FALSE,Bacon & Egg sandwiches. Wheelchair Access: Assisted,,,,,,,,
City Beach North,115.7627557,Curtin,Driveway on Catesby St.,Kapinara Primary School,,TRUE,Catesby St,,WA,-31.925681,FALSE,TRUE,Assisted,,,,,,,,
Warwick West,115.798,Cowan,Off Hawker Ave past admin building.,Hawker Park Primary School,,FALSE,Hawker Ave,,WA,-31.8407,FALSE,FALSE,Assisted,,,,,,,,
Warwick,115.809,Cowan,Enter off Ellersdale Ave via footpath or from carpark,Warwick Church of Christ,,FALSE,Ellersdale Avenue,,WA,-31.8418,FALSE,FALSE,Assisted,,,,,,,,
Woodvale North,115.789,Cowan,From main carpark down path right to the  unercover area,North Woodvale Primary School,,TRUE,Chichester Dr,,WA,-31.7842,FALSE,FALSE,Assisted,,,,,,,,
Woodvale,115.801,Cowan,Main gate off Woodvale Dr left around ad min to old gym.,Woodvale Secondary College,,FALSE,Old Woodvale SHS,,WA,-31.7916,FALSE,FALSE,Assisted,,,,,,,,
Cottesloe,115.756,Curtin,Double gates on Broome St to Lesser Hall,Cottesloe Civic Centre,,FALSE,BROOME ST,,WA,-31.9933,FALSE,FALSE,Assisted,,,,,,,,
Claremont East,115.794,Curtin,Laneway off Napier St. Entrance at the rear of the church.,St Andrew's Church Hall,,FALSE,177 Stirling Hwy,,WA,-31.9805,FALSE,FALSE,Assisted,,,,,,,,
Brookton,117.007,O'Connor,Entrance from Tiller St,Brookton District High School,,FALSE,Tiller St,,WA,-32.3724,FALSE,FALSE,Full,,,,,,,,
Bridgetown,116.138,O'Connor,entrance to lesser hall block.,Bridgetown Lesser Hall,,FALSE,Steere St,,WA,-33.958,FALSE,FALSE,Full,,,,,,,,
Albany Yakamia,117.874,O'Connor,entrance to school building,Yakamia Primary School,,FALSE,Beaufort Rd,,WA,-35.0017,FALSE,FALSE,Assisted,,,,,,,,
Albany Spencer Park,117.902,O'Connor,entrance to school property,Spencer Park Primary School,,FALSE,Hardie Rd,,WA,-35.0057,TRUE,FALSE,Assisted,,,,,,,,
Bayonet Head,117.93,O'Connor,entrance to school property,Flinders Park Primary School,,FALSE,Yatana Rd,,WA,-34.9784,FALSE,FALSE,Full,,,,,,,,
Borden,118.263,O'Connor,entrance to school property,Borden Primary School,,FALSE,Stone St,,WA,-34.0741,FALSE,FALSE,Full,,,,,,,,
Bremer Bay,119.379,O'Connor,entrance to building,Bremer Bay Community Resource Centre,,FALSE,Mary St,,WA,-34.3926,FALSE,FALSE,Assisted,,,,,,,,
Boyup Brook,116.386376,O'Connor,Multi function room entrance,Boyup Brook St John Ambulance Sub Centre,,FALSE,Abel St,,WA,-33.831535,FALSE,FALSE,Assisted,,,,,,,,
Yoongarillup,115.43405,Forrest,entrance to hall.,Yoongarillup Hall,,FALSE,Vasse Hwy,,WA,-33.71953,FALSE,FALSE,Assisted,,,,,,,,
South West Health Campus,115.647,Forrest,entrance to regional hospital block.,South West Health Campus,,FALSE,Bussell Hwy,,WA,-33.3655,FALSE,FALSE,Assisted,,,,,,,,
Vasse,115.249,Forrest,entrance to undercroft block.,Vasse Primary School,,FALSE,Yaloorup Rd,,WA,-33.6787,FALSE,FALSE,Assisted,,,,,,,,
Wilson Park,116.1386756,Forrest,entrance to art room block.,Wilson Park Primary School,,FALSE,Porter St,,WA,-33.3664934,FALSE,FALSE,Assisted,,,,,,,,
Witchcliffe,115.0999661,Forrest,entrance to hall.,Witchcliffe Druids Hall,,FALSE,Bussell Hwy,,WA,-34.0256386,FALSE,FALSE,None,,,,,,,,
Withers,115.628,Forrest,entrance to undercroft block.,Maidens Park Primary School,,FALSE,Westwood St,,WA,-33.3693,TRUE,FALSE,Assisted,,,,,,,,
Wollaston,115.663,Forrest,entrance to sports centre block.,Bunbury Catholic College,,FALSE,Rodsted St,,WA,-33.3433,FALSE,FALSE,Full,,,,,,,,
Yallingup,115.034,Forrest,entrance to hall.,Yallingup Hall,,FALSE,Caves Rd,,WA,-33.6467,FALSE,FALSE,Assisted,,,,,,,,
Yarloop,115.899,Forrest,entrance to hall.,Yarloop Hall,,FALSE,Station St,,WA,-32.956,FALSE,FALSE,None,,,,,,,,
Quinns Rocks,115.71668,Pearce,Access from Jenolan Way Offstreet parkin g,Jenolan Way Community Centre,,FALSE,16 Jenolan Way,,WA,-31.668898,FALSE,FALSE,None,,,,,,,,
Quinns Rocks North,115.695618,Pearce,Enter off James Cook Ave,Quinns Rocks Beach Primary School,,FALSE,James Cook Avenue,,WA,-31.65848,FALSE,FALSE,None,,,,,,,,
Willetton South,115.88,Tangney,Access is from Pinetree Gully Rd,Willetton Senior High School,,FALSE,Pinetree Gully Rd,,WA,-32.0623,FALSE,FALSE,Assisted,,,,,,,,
Muchea,115.962,Pearce,Entrance off Archibald St.,Muchea Community Hall,,FALSE,cnr Archibald & Philmore Sts,,WA,-31.5846,FALSE,FALSE,Assisted,,,,,,,,
Mundaring,116.172974,Pearce,Gates off Stevens St and Painter Way,Mundaring Primary School,,FALSE,855 Stevens Street,,WA,-31.894937,FALSE,FALSE,None,,,,,,,,
Northam,116.666,Pearce,Entrance from Fitzgerald St,Northam Memorial Hall,,FALSE,Fitzgerald St,,WA,-31.6582,FALSE,FALSE,Assisted,,,,,,,,
Northam East,116.676,Pearce,"Main access & parking, both on street pa rking and staff carpark via Duke Street",Northam Primary School,,FALSE,Duke St E,,WA,-31.6503,FALSE,FALSE,Assisted,,,,,,,,
Northam North,116.662,Pearce,Street parking & Staff carpark access via Hutt Street. Separate pathway lead t o polling place from both parking areas. Wheelchair access via Staff carpark.,Avonvale Primary School,,FALSE,Hutt St,,WA,-31.6461,FALSE,FALSE,Assisted,,,,,,,,
Parkerville,116.132967,Pearce,Access from parker Road,Parkerville Primary School,,FALSE,16 Parker Rd,,WA,-31.885135,FALSE,FALSE,None,,,,,,,,
Perth (Pearce),115.8612921,Pearce,,City of Perth Council House,,FALSE,St Georges Tce,,WA,-31.9564376,FALSE,FALSE,Assisted,,,,,,,,
Pickering Brook,116.131,Pearce,Entrance off Weston Road.,Pickering Brook Primary School,,FALSE,Pickering Brook Rd,,WA,-32.0351,FALSE,FALSE,Assisted,,,,,,,,
Pannawonica,116.3246548,Durack,,Pannawonica Primary School,,FALSE,Sports Way,,WA,-21.6367885,FALSE,FALSE,Assisted,,,,,,,,
Nungarin,118.1013089,Durack,enter main school entrance. polling undertaken in the library,Nungarin Primary School,,FALSE,Danberrin Rd,,WA,-31.1875329,FALSE,FALSE,None,,,,,,,,
Northampton,114.6309821,Durack,,Northampton RSL Memorial Hall,,FALSE,cnr Essex & Hampton Rds,,WA,-28.3478403,FALSE,FALSE,None,,,,,,,,
Newman North,119.732,Durack,,Newman Primary School,,FALSE,Hilditch Ave,,WA,-23.3542,FALSE,FALSE,Assisted,,,,,,,,
Newman,119.734,Durack,Main school entrance off Gregory Ave,Newman Senior High School,,FALSE,Gregory Ave,,WA,-23.3617,FALSE,FALSE,Assisted,,,,,,,,
New Norcia,116.2159871,Durack,Polling undertaken in the Seminar room at the far end of the community building (opposite end to the main office),Benedictine Community,,FALSE,Great Northern Hwy,,WA,-30.9687037,FALSE,FALSE,None,,,,,,,,
Nabawa,114.81,Durack,off chapman Valley rd.,Nabawa Community Centre,,FALSE,Chapman Valley Rd,,WA,-28.4966,FALSE,FALSE,Assisted,,,,,,,,
Mullewa,115.512,Durack,Entry from playground area.,Mullewa District High School,,FALSE,Jose St,,WA,-28.5378,FALSE,FALSE,Assisted,,,,,,,,
Mukinbudin,118.208,Durack,enter through Shire office front door,Mukinbudin Shire Office,,FALSE,Maddock St,,WA,-30.916,FALSE,FALSE,None,,,,,,,,
Darch,115.844,Cowan,Westport Pde entrance leading to underco ver area.,Ashdale Primary School,,FALSE,Westport Pde,,WA,-31.8092,FALSE,FALSE,Assisted,,,,,,,,
Melville East,115.8060344,Tangney,Main access is off Curtis Rd carpark,Melville Primary School,,FALSE,Curtis Rd,,WA,-32.0397101,FALSE,FALSE,Assisted,,,,,,,,
Melville South,115.806,Tangney,Entrance from Potts St only.,Melville Senior High School,,FALSE,Potts St,,WA,-32.0465,FALSE,FALSE,Assisted,,,,,,,,
Leeming West,115.854,Tangney,Main access off Westall Tce carpark but foot traffic access possible from Gledhill Way or Lowrie Grove.,West Leeming Primary School,,TRUE,Westall Tce,,WA,-32.0705,FALSE,TRUE,None,,,,,,,,
Melville (Tangney),115.794,Tangney,Through main front doors from carpark on  Stock Rd,Melville Recreation Centre,,FALSE,cnr Canning Hwy & Stock Rd,,WA,-32.0346,FALSE,FALSE,Assisted,,,,,,,,
Leeming,115.863,Tangney,Meharry Rd,Leeming Primary School,,TRUE,Meharry Rd,,WA,-32.0751,FALSE,TRUE,Assisted,,,,,,,,
Leeming East,115.876,Tangney,Hicks St,Banksia Park Primary School,,FALSE,Hicks St,,WA,-32.0708,FALSE,FALSE,Assisted,,,,,,,,
Canning Vale South,115.911,Tangney,Main Access from Eastwood Parade Car Par k.,Ranford Primary School,,FALSE,Orkney Cres,,WA,-32.094,FALSE,FALSE,Assisted,,,,,,,,
Kardinya (Tangney),115.824,Tangney,Ochiltree Way,Kardinya Primary School,,TRUE,Ochiltree Way,,WA,-32.0618,FALSE,FALSE,None,,,,,,,,
Mt Pleasant,115.845,Tangney,Main access from St Michael Terrace.,Mt Pleasant Primary School,,FALSE,Queens Rd,,WA,-32.0296,FALSE,FALSE,Assisted,,,,,,,,
Parkwood (Tangney),115.9133849,Tangney,"Access from Zelkova Way, Poseidon Way & Metcalfe Rd",Parkwood Primary School,,FALSE,Zelkova Way,,WA,-32.0425879,FALSE,FALSE,Assisted,,,,,,,,
Wembley Downs,115.77,Curtin,Bushey Rd.,Wembley Downs Primary School,,TRUE,Bournemouth Cres,,WA,-31.9097,FALSE,TRUE,Assisted,,,,,,,,
Wembley Central,115.815,Curtin,Entrance at rear right hand side of church via car park on Nanson St,Wembley Church of Christ Hall,,FALSE,Nanson St,,WA,-31.9353,FALSE,TRUE,Assisted,,,,,,,,
Wembley West,115.81,Curtin,Access from either Simper or Alexander St.,Wembley Primary School,,TRUE,cnr Grantham & Alexander Sts,,WA,-31.9347,FALSE,TRUE,Assisted,,,,,,,,
Wembley North,115.822,Curtin,Dodd St,Bold Park Community School,,TRUE,Powis St,,WA,-31.9234,FALSE,TRUE,Assisted,,,,,,,,
West Perth Central,115.844,Curtin,Through car park off Havelock St to Main Hall.,Constitutional Centre,,FALSE,cnr Havelock St & Parliament Pl,,WA,-31.9504,FALSE,FALSE,Full,,,,,,,,
West Perth (Curtin),115.852,Curtin,Main gate off Carr St.,Greek Orthodox Church Hall,,FALSE,cnr Charles & Carr Sts,,WA,-31.9403,FALSE,FALSE,Assisted,,,,,,,,
Argyle,128.295,Durack,Polling place is the mine site Training Room in the Administration Building. No access to general public,Argyle Diamond Mine,,FALSE,Argle mine site,,WA,-16.7091,FALSE,FALSE,Assisted,,,,,,,,
Woodlands,115.79,Curtin,Teakwood Ave.,Woodlands Primary School,,TRUE,Bentwood Ave,,WA,-31.9103,FALSE,TRUE,Assisted,,,,,,,,
Ballidu,116.771,Durack,main school entrance- polling undertaken in the seniors class room,Ballidu Primary School,,FALSE,Alpha St,,WA,-30.5945,FALSE,FALSE,None,,,,,,,,
Badgingarra,115.4986776,Durack,Enter via the entrance near the library (on the side of the tennis courts),Badgingarra Community Centre,,FALSE,North West Rd,,WA,-30.3868124,FALSE,FALSE,Assisted,,,,,,,,
Maylands,115.891151,Perth,Enter from rear carpark,School of Instrumental Music,,FALSE,150 Guildford Rd,,WA,-31.93186,TRUE,FALSE,None,,,,,,,,
Lockridge,115.951,Perth,Follow path from Rosher Rd or Diana Cres,Lockridge Primary School,,FALSE,Rosher Rd,,WA,-31.8832,FALSE,FALSE,Assisted,,,,,,,,
Dianella St Andrew's,115.875,Stirling,Entrance to Harmanis Building is from Bo ddington Circuit. Very limited access fr om Hellenic Drive.,St Andrew's Grammar School,,TRUE,4 Hellenic Dr,,WA,-31.8708,FALSE,FALSE,None,,,,,,,,
Yunderup North,115.788,Canning,Entrance from Carpark through unlocked gate and down pathway to stairs and entrance.,North Yunderup CWA Centre,,FALSE,Culeenup Rd,,WA,-32.5799,FALSE,FALSE,None,,,,,,,,
Dianella West,115.865,Stirling,Access from Sutherland Street. Narrow en trance.,Sutherland Dianella Primary School,,FALSE,Sutherland Ave,,WA,-31.8938,FALSE,FALSE,None,,,,,,,,
Alexander Heights,115.87,Cowan,"Main carpark, right around admin block, turn right for undercover area.",Alinjarra Primary School,,TRUE,Northumberland Ave,,WA,-31.8303,FALSE,FALSE,Assisted,,,,,,,,
Dawesville,115.6426866,Canning,Through gates to Car Park along verandah to double doors.  Entrance to Polling Booth: through main double doors to hall .,Southern Estuary Progress Assn Hall,,FALSE,Estuary Rd,,WA,-32.6097638,FALSE,FALSE,None,,,,,,,,
Dudley Park,115.735,Canning,Entrance to School Grounds : Gillark St,Dudley Park Primary School,,FALSE,Gillark St,,WA,-32.5412,FALSE,FALSE,Assisted,,,,,,,,
Coodanup,115.7499227,Canning,Entrance to School Grounds: Coodanup Dr and Wanjeep St,Coodanup Community College,,FALSE,Wanjeep St,,WA,-32.5472395,FALSE,FALSE,Assisted,,,,,,,,
Coolup,115.8747545,Canning,From Murray St through front gate (no locks) and along pathway to verandah. Entrance to polling booth: through main door to rest room,Coolup CWA Hall,,FALSE,Murray St,,WA,-32.7398296,FALSE,FALSE,None,,,,,,,,
Byford,116.0035557,Canning,From car park along pathway to function rooms 1 and 2.,Serpentine Jarrahdale Community Recreation Centre,,FALSE,Mead St,,WA,-32.2252326,FALSE,FALSE,Assisted,,,,,,,,
Carcoola,115.893,Canning,Entrance through main Carpark on Wisteria Crescent and along pathway to staffroom.,Carcoola Primary School,,FALSE,Wisteria Cres,,WA,-32.6054,FALSE,FALSE,None,,,,,,,,
Boddington,116.467,Canning,Entrance from the carpark in Bannister Rd and follow pathway to staffroom,Boddington District High School,,FALSE,Pollard St,,WA,-32.8008,FALSE,FALSE,Assisted,,,,,,,,
Brookdale,115.998,Canning,"Main door from carpark as signaged, all other doors will be locked",Evelyn Gribble Community Centre,,FALSE,Ninth Rd,,WA,-32.1682,FALSE,FALSE,Assisted,,,,,,,,
Barragup,115.786899,Canning,"Entrance from carpark, along pathway and through main doors to Hall. (No gates or fences).",West Murray Community Hall,,FALSE,Cnr Pinjarra and Goodooga Rds,,WA,-32.5584824,FALSE,FALSE,Assisted,,,,,,,,
Bedfordale,116.05,Canning,Gravel track off Admiral Road (hall entrance clearly signposted from road) 15 metres to unlocked gate and then 60 metres to hall. Entrance to Polling Place is Main Door to Hall.,Bedfordale District Hall,,FALSE,Admiral Rd,,WA,-32.1792,FALSE,FALSE,Assisted,,,,,,,,
Hamersley,115.808,Stirling,Main entrance off Glendale Avenue.,Glendale Primary School,,TRUE,Glendale Ave,,WA,-31.8497,FALSE,FALSE,None,,,,,,,,
Calista,115.811,Brand,Entrance to School Grounds: Barrick Rd,Calista Primary School,,TRUE,Chilcott St,,WA,-32.2452,FALSE,FALSE,Assisted,,,,,,,,
Hamersley East,115.818,Stirling,Main entry from Doon Way. Disabled access from Earn Place.,East Hamersley Primary School,,FALSE,Doon Way,,WA,-31.8481,FALSE,FALSE,Assisted,,,,,,,,
Narembeen,118.391,O'Connor,entrance to polling booth,Narembeen District High School,,FALSE,Ada St,,WA,-32.0636,FALSE,FALSE,Full,,,,,,,,
Napier,117.96,O'Connor,entrance to hall,Napier Hall,,FALSE,Chester Pass Rd,,WA,-34.8301,FALSE,FALSE,Full,,,,,,,,
Muradup,116.98,O'Connor,entrance to hall,Muradup Hall,,FALSE,Piesse St,,WA,-33.8399,FALSE,FALSE,Full,,,,,,,,
Munglinup,120.861,O'Connor,entrance to school property,Munglinup Primary School,,FALSE,Budjan St,,WA,-33.7033,FALSE,FALSE,Full,,,,,,,,
Mount Barker,117.66241,O'Connor,Entrance to hall,Plantagenet District Hall,,FALSE,Memorial Drive,,WA,-34.62489,FALSE,FALSE,Assisted,,,,,,,,
Middlesex,116.165,O'Connor,entrance to hall.,Middlesex Hall,,FALSE,Middlesex Rd,,WA,-34.3084,FALSE,FALSE,Assisted,,,,,,,,
Menzies,121.029,O'Connor,Entry from carpark - at side of shire of fice.,Menzies Shire Hall,,FALSE,Shenton St,,WA,-29.6948,FALSE,FALSE,Full,,,,,,,,
Mayanup,116.514,O'Connor,entrance to hall,Mayanup Hall,,FALSE,Boyup Brook-Cranbrook Rd,,WA,-34.0172,FALSE,FALSE,Full,,,,,,,,
Manjimup East,116.152,O'Connor,entrance to classroom.,East Manjimup Primary School,,FALSE,O'Connor St,,WA,-34.2441,FALSE,FALSE,Full,,,,,,,,
Manjimup,116.145,O'Connor,entrance to hall.,Manjimup Town Hall,,FALSE,Rose St,,WA,-34.2409,FALSE,FALSE,Full,,,,,,,,
Kukerin,118.084068,O'Connor,,Kukerin Health Centre,,FALSE,32 Manser St,,WA,-33.187556,FALSE,FALSE,Full,,,,,,,,
Kulin,118.154,O'Connor,building entrance,Kulin Resource Centre,,FALSE,Johnston St,,WA,-32.6711,FALSE,FALSE,Full,,,,,,,,
Kojonup,117.149134,O'Connor,entrance to hall,Kojonup RSL Hall,,FALSE,Albany Hwy,,WA,-33.800179,FALSE,FALSE,Full,,,,,,,,
Kondinin,118.264,O'Connor,entrance to school property,Kondinin Primary School,,FALSE,Graham St,,WA,-32.494,FALSE,FALSE,Assisted,,,,,,,,
Laverton,122.4042813,O'Connor,,Laverton Leonora Cross Cultural Centre,,FALSE,Augusta St,,WA,-28.625717,FALSE,FALSE,Assisted,,,,,,,,
Leinster,120.6982061,O'Connor,Main entry.,Leinster Community Hall,,FALSE,Link Rd,,WA,-27.9143829,FALSE,FALSE,Assisted,,,,,,,,
Lake Grace,118.464,O'Connor,entrance to telecentre,Lake Grace Community Resource Centre,,FALSE,Absolon St,,WA,-33.1035,FALSE,FALSE,Full,,,,,,,,
Lake King,119.687,O'Connor,entrance to school property,Lake King Primary School,,FALSE,Newdegate-Ravensthorpe Rd,,WA,-33.0881,FALSE,FALSE,Assisted,,,,,,,,
Leonora,121.331,O'Connor,Main entry.,Leonora Recreation Centre,,FALSE,Tower St,,WA,-28.881,FALSE,FALSE,Full,,,,,,,,
Little Grove,117.867,O'Connor,entrance to polling building,Little Grove Primary School,,TRUE,Gordon St,,WA,-35.0668,FALSE,TRUE,Full,,,,,,,,
