state,lon,division,booth_info,premises,opening_hours,polling_place_type,has_bbq,has_other,source,lat,polling_place_name,has_nothing,has_caek,address,extra_info,has_run_out,stall_name,stall_description,stall_website,first_report,latest_report
QLD,149.332045,Gregory,,State School,,Government School,FALSE,,,-23.646645,Dingo,FALSE,FALSE,"Cnr Kennedy Street & Normanby Streets, DINGO, 4702",,,,,,,
QLD,148.346528,Mirani,,State School,,Government School,FALSE,,,-22.587472,Dysart,FALSE,FALSE,"4 Garnham Drive, DYSART, 4745",,,,,,,
QLD,152.980275,"Inala, Mount Ommaney",,Oxley State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",https://oxleyss.eq.edu.au/Pages/default.aspx#,-27.563871,Oxley South,FALSE,FALSE,"Bannerman Street, OXLEY, 4075",,,,,,,
QLD,152.202149,Lockyer,,State School,,Government School,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.574111,Grantham,FALSE,TRUE,"15 Victor Street, GRANTHAM, 4347",,,,,,,
QLD,147.417684,Burdekin,,State School,,Government School,FALSE,,,-19.51876,Kalamia,FALSE,FALSE,"Kalamia Mill Estate, AYR, 4807",,,,,,,
QLD,153.152558,"Springwood, Waterford",,State School,,Government School,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@mellymoo0710,-27.642539,Slacks Creek,TRUE,FALSE,"Daisy Hill Road, DAISY HILL, 4127",,,,,,,
QLD,145.9101,Mulgrave,,State School,,Government School,FALSE,,,-17.402392,Miriwinni,FALSE,FALSE,"Whitman Street, MIRIWINNI, 4871",,,,,,,
QLD,146.030354,Mulgrave,,Hospital,,Hospital,FALSE,,,-17.518756,Innisfail Hospital,FALSE,FALSE,"87 Rankin Street, IINNISFAIL, 4860",,,,,,,
QLD,152.415744,Lockyer,,Faith Lutheran College,,Private School,FALSE,,,-27.568628,Plainland,FALSE,FALSE,"5 Faith Avenue, PLAINLAND, 4341",,,,,,,
QLD,153.435965,Mermaid Beach,,Community Centre,,Other,FALSE,,,-28.046034,Mermaid Beach,FALSE,FALSE,"2439 Gold Coast Highway, MERMAID BEACH, 4218",,,,,,,
QLD,152.91353,Moggill,,State School,,Government School,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@MartinStoermer,-27.495167,Brookfield,TRUE,FALSE,"Boscombe Road, BROOKFIELD, 4069",Nothing as of 8:30am,,,,,,
QLD,153.064788,Bulimba,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""Cold drinks""}",http://www.bulimbaschoolevents.com/,-27.452768,Bulimba Heights,FALSE,TRUE,"271 Oxford Street, BULIMBA, 4171",Craft stalls,,,,,,
QLD,145.75616,"Barron River, Cairns",,Mother of Good Counsel School,,Private School,FALSE,,,-16.899747,North Cairns,FALSE,FALSE,"Seymour Street, NORTH CAIRNS, 4870",,,,,,,
QLD,151.955842,"Nanango, Toowoomba North",,State School,,Government School,FALSE,,,-27.463214,Highfields,FALSE,FALSE,"New England Highway, HIGHFIELDS, 4352",,,,,,,
QLD,153.500643,Currumbin,,Village Community Centre,,Hall,FALSE,,,-28.151642,Tugun,FALSE,FALSE,"414 Coolangatta Road, TUGUN, 4224",,,,,,,
QLD,145.977718,Warrego,,State School,,Government School,FALSE,,,-27.245187,Wyandra,FALSE,FALSE,"Moody Street, WYANDRA, 4489",,,,,,,
QLD,152.929325,"Glass House, Pumicestone",,Tullawong State High School,,Government School,FALSE,,,-27.070249,Caboolture West,FALSE,FALSE,"Del Rosso Road, CABOOLTURE, 4510",,,,,,,
QLD,152.993815,Ashgrove,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""""}",@sausagesizzles,-27.417346,Enoggera,FALSE,TRUE,"235 South Pine Road, ENOGGERA, 4051",,,,,,,
QLD,153.058098,"Clayfield, Nudgee",,State School,,Government School,FALSE,,,-27.402473,Nundah,FALSE,FALSE,"41 Bage Street, NUNDAH, 4012",,,,,,,
QLD,152.909016,Bundamba,,State High School,,Government School,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@gvandersee,-27.690663,Springfield Central,TRUE,FALSE,"90 Parkland Drive, SPRINGFIELD CENTRAL, 4300",,,,,,,
QLD,148.387651,Warrego,,Hall,,Hall,FALSE,,,-26.585318,Muckadilla,FALSE,FALSE,"Warrego Highway, MUCKADILLA, 4461",,,,,,,
QLD,153.394202,Broadwater,,Community Centre,,Other,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://hopeislandrotary.org.au/Event/2203042b-15a1-4e88-81c4-cf2547d63e6a,-27.885448,Paradise Point,FALSE,FALSE,"Off Falkinder Avenue, PARADISE POINT, 4216",,,,,,,
QLD,153.270007,Cleveland,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.529085,Cleveland,FALSE,FALSE,"85-103 Queen Street, CLEVELAND, 4163",,,,,,,
QLD,145.738825,Barron River,,Community Hall,,Hall,FALSE,,,-16.842919,Holloways Beach,FALSE,FALSE,"65 Oleander Street, HOLLOWAYS BEACH, 4878",,,,,,,
QLD,152.943973,Moggill,,State School,,Government School,FALSE,,,-27.518886,Kenmore South,FALSE,FALSE,"16 Kersley Road, KENMORE, 4069",,,,,,,
QLD,150.523737,"Keppel, Rockhampton",,Emmaus College Hall,,Private School,FALSE,,,-23.347511,Emmaus,FALSE,FALSE,"362 Yaamba Road, NORMAN GARDENS, 4701",,,,,,,
QLD,146.704169,Hinchinbrook,,St Clare's Catholic School,,Private School,FALSE,,,-19.257967,Burdell,FALSE,FALSE,"Burdell Drive, Burdell, 4818",,,,,,,
QLD,152.983536,"Lockyer, Logan",,Greenbank Community Centre Hall,,Hall,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""""}",@sausagesizzles,-27.730299,Teviot Road,FALSE,FALSE,"145 Teviot Road, GREENBANK, 4124",,,,,,,
QLD,153.070909,Nudgee,,State School,,Government School,FALSE,,,-27.39805,Northgate Central,FALSE,FALSE,"128 Amelia Street, NORTHGATE, 4012",,,,,,,
QLD,153.128932,"Chatsworth, Lytton",,Good Shepherd Lutheran Church Hall,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.482262,Tingalpa South,TRUE,FALSE,"152 Belmont Road, TINGALPA, 4173",,,,,,,
QLD,152.61577,Beaudesert,,State School,,Government School,FALSE,,,-27.822914,Warrill View,FALSE,FALSE,"Ipswich Street, WARRILL VIEW, 4307",,,,,,,
QLD,152.832763,"Hervey Bay, Maryborough",,Hervey Bay State High School,,Government School,FALSE,,,-25.282304,Pialba North,FALSE,FALSE,"58 Beach Road, PIALBA, 4655",,,,,,,
QLD,152.582395,Ipswich West,,State High School Hall,,Government School,FALSE,,,-27.467517,Lowood,FALSE,FALSE,"Prospect Street, LOWOOD, 4311",,,,,,,
QLD,153.174041,Lytton,,Silky Oaks Child Care Centre,,Kindergarten,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.46765,Manly West,TRUE,FALSE,"218 Manly Road, MANLY WEST, 4179",,,,,,,
QLD,153.078185,"Maroochydore, Nicklin, Noosa",,State School,,Government School,FALSE,,,-26.534864,Coolum,FALSE,FALSE,"School Road, COOLUM BEACH, 4573",,,,,,,
QLD,151.903008,"Condamine, Toowoomba South",,State School,,Government School,FALSE,,,-27.563041,Glenvale,FALSE,FALSE,"Cnr Boundary & Glenvale Roads, TOOWOOMBA, 4350",,,,,,,
QLD,153.085424,Buderim,,Gumnuts Childcare Centre,,Kindergarten,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-26.688862,Buderim Pines,FALSE,FALSE,"58-60 Buderim Pines Drive, BUDERIM, 4556",,,,,,,
QLD,152.921844,Bundamba,,State School,,Government School,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@FredMcKie,-27.669984,Springfield Lakes,TRUE,FALSE,"63 Springfield Lakes Boulevard, SPRINGFIELD LAKES, 4300",,,,,,,
QLD,152.978336,"Ashgrove, Everton",,Mitchelton & Districts Senior Citizen Centre,,Other,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.416651,Gaythorne,FALSE,FALSE,"30 Tel-El-Kebir Street, Mitchelton, 4053",,,,,,,
QLD,153.084488,Bulimba,,Oliver Plunket Centre,,Other,TRUE,"{""coffee"":true,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@STOPSCannonHill,-27.469906,Cannon Hill,FALSE,TRUE,"17 Beauvardia Street, CANNON HILL, 4170",Craft stall,,,,,,
QLD,146.074305,Hinchinbrook,,State School,,Government School,FALSE,,,-18.630589,Trebonne,FALSE,FALSE,"Stone River Road, TREBONNE, 4850",,,,,,,
QLD,153.109472,Redcliffe,,State School Hall,,Government School,FALSE,,,-27.246209,Humpybong,FALSE,FALSE,"Ernest Street, MARGATE, 4019",,,,,,,
QLD,152.940746,Mount Ommaney,,Twelve Apostles Catholic Church Hall,,Church,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.540618,Jindalee South,FALSE,TRUE,"111 Yallambee Road, JINDALEE, 4074",,,,,,,
QLD,149.243056,Mirani,,State School,,Government School,FALSE,,,-21.607353,Koumala,FALSE,FALSE,"Bull Street, KOUMALA, 4738",,,,,,,
QLD,149.172567,Mackay,,Aged Persons Home,,Other,FALSE,,,-21.149574,Homefield,FALSE,FALSE,"87 George Street, MACKAY, 4740",,,,,,,
QLD,153.460448,Currumbin,,Elanora Community Centre,,Other,FALSE,,,-28.142782,Currumbin Waters,FALSE,FALSE,"26 Galleon Way, CURRUMBIN WATERS, 4223",,,,,,,
QLD,152.865728,"Glass House, Nicklin",,State School,,Government School,FALSE,,,-26.625886,Mapleton,FALSE,FALSE,"24 Flaxton Drive, MAPLETON, 4560",,,,,,,
QLD,152.853899,Hervey Bay,,Hervey Bay Court House,,Courthouse,FALSE,,,-25.28565,Scarness,FALSE,FALSE,"cnr Queens Road and Freshwater Street, SCARNESS, 4655",,,,,,,
QLD,151.927308,"Condamine, Toowoomba North, Toowoomba South",,Good Shepherd Lutheran Church,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@CPP73,-27.565609,Tor Street,FALSE,TRUE,"Cnr Tor and Karrool Street, TOOWOOMBA, 4350",,,,,,,
QLD,152.805033,"Bundamba, Ipswich",,State School,,Government School,FALSE,,,-27.612139,Bundamba,FALSE,FALSE,"221 Brisbane Road, BUNDAMBA, 4304",,,,,,,
QLD,146.789592,"Mundingburra, Townsville",,State School,,Government School,FALSE,,,-19.293993,Mundingburra,FALSE,FALSE,"77 Ross River Road, MUNDINGBURRA, 4812",,,,,,,
QLD,151.814505,Condamine,,State School,,Government School,FALSE,,,-27.471796,Kingsthorpe,FALSE,FALSE,"Goombungee Road, KINGSTHORPE, 4400",,,,,,,
QLD,152.915556,Beaudesert,,State School,,Government School,FALSE,,,-28.106389,Tamrookum,FALSE,FALSE,"9019 Mt Lindesay Highway, TAMROOKUM, 4286",,,,,,,
QLD,153.064479,Clayfield,,St Augustine's Anglican Church Hall,,Church,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@ThatEmilyLady,-27.436513,Hamilton,FALSE,FALSE,"56 Racecourse Road, HAMILTON, 4007",,,,,,,
QLD,152.863303,Bundamba,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.615192,Collingwood Park,FALSE,FALSE,"Burrel Street, COLLINGWOOD PARK, 4301",,,,,,,
QLD,145.460498,Gregory,,Court House,,Courthouse,FALSE,,,-24.422501,Blackall,FALSE,FALSE,"139 Shamrock Street, BLACKALL, 4472",,,,,,,
QLD,152.982881,Noosa,,Hall,,Other,FALSE,,,-26.403868,Tinbeerwah,FALSE,FALSE,"1 Sunrise Road, TINBEERWAH, 4563",,,,,,,
QLD,152.992301,"Kallangur, Murrumba",,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.24905,Kallangur,FALSE,TRUE,"cnr Storey and School Roads, KALLANGUR, 4503",,,,,,,
QLD,153.142944,Caloundra,,Our Lady of The Rosary Primary School,,Private School,FALSE,,,-26.7976,Shelly Beach,FALSE,FALSE,"Alfred Street, SHELLY BEACH, 4551",,,,,,,
QLD,146.129311,Gregory,,State School,,Government School,FALSE,,,-23.604173,Jericho,FALSE,FALSE,"Pasteur Street, JERICHO, 4728",,,,,,,
QLD,149.157005,Whitsunday,,Catholic Primary School,,Private School,FALSE,,,-21.110599,Emmanuel,FALSE,FALSE,"35-49 Baxter Drive, MOUNT PLEASANT, 4740",,,,,,,
QLD,150.408572,Mirani,,State School,,Government School,FALSE,,,-23.10552,Milman,FALSE,FALSE,"335 Milman Road (cnr Milman North Road), MILMAN, 4702",,,,,,,
QLD,149.756398,Warrego,,State School,,Government School,FALSE,,,-26.642328,Dulacca,FALSE,FALSE,"North Road, DULACCA, 4425",,,,,,,
QLD,147.460599,Burdekin,,State School,,Government School,FALSE,,,-19.600588,Jarvisfield,FALSE,FALSE,"516 Rita Island Road, JARVISFIELD, 4807",,,,,,,
QLD,146.811627,Townsville,,Townsville Central State School,,Government School,FALSE,,,-19.251683,North Ward,FALSE,FALSE,"Warburton Street, NORTH WARD, 4810",,,,,,,
QLD,149.184017,"Mackay, Mirani, Whitsunday",,Mercy College,,Private School,FALSE,,,-21.15456,Mackay South,FALSE,FALSE,"Cnr Juliet & Penn Streets, SOUTH MACKAY, 4740",,,,,,,
QLD,153.050623,Clayfield,,Anglican Church Hall,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.399696,Nundah West,FALSE,FALSE,"Cnr Olive & Imbros Streets, NUNDAH, 4012",,,,,,,
QLD,151.299465,Gladstone,,State School,,Government School,FALSE,,,-24.354491,Ubobo,FALSE,FALSE,"16 Cedarvale Road, UBOBO, 4680",,,,,,,
QLD,153.048163,"Greenslopes, South Brisbane",,Greenslopes Baptist Church Hall,,Church,FALSE,,,-27.506801,Greenslopes,FALSE,FALSE,"cnr Dunellan and Henry Streets, GREENSLOPES, 4120",,,,,,,
QLD,153.029058,Murrumba,,Community Centre,,Other,FALSE,,,-27.218385,Mango Hill,FALSE,FALSE,"Chermside Road, MANGO HILL, 4509",,,,,,,
QLD,146.04435,Hinchinbrook,,State Pre-School,,Kindergarten,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-17.584932,Mourilyan,FALSE,FALSE,"34 Mourilyan Harbour Road, MOURILYAN, 4858",,,,,,,
QLD,152.055359,Nanango,,RSL Community Club,,Hall,FALSE,,,-27.260466,Crows Nest,FALSE,FALSE,"22a-30 William Street, CROWS NEST, 4355",,,,,,,
QLD,153.028216,"Beaudesert, Logan",,State School,,Government School,FALSE,,,-27.829423,Jimboomba,FALSE,FALSE,"Mt Lindesay Highway, JIMBOOMBA, 4280",,,,,,,
QLD,147.698329,Gregory,,Hall,,Hall,FALSE,,,-23.419207,Rubyvale,FALSE,FALSE,"Burridge Road, RUBYVALE, 4702",,,,,,,
QLD,152.974165,"Everton, Ferny Grove",,Presbyterian Church Hall,,Church,FALSE,,,-27.409565,Mitchelton,FALSE,FALSE,"Cnr Pascoe & Ruby Streets, MITCHELTON, 4053",,,,,,,
QLD,153.090355,"Logan, Woodridge",,State School,,Government School,FALSE,,,-27.688105,Crestmead,FALSE,FALSE,"Augusta Street, CRESTMEAD, 4132",,,,,,,
QLD,152.024131,Lockyer,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://www.wherevent.com/detail/Withcott-State-School-Withcott-State-School-PC-Election-Bake-Sale-Sausage-Sizzle,-27.55896,Withcott,FALSE,TRUE,"26 Biggs Road, WITHCOTT, 4352",,,,,,,
QLD,153.037667,"Clayfield, Nudgee",,State High School,,Government School,FALSE,,,-27.398854,Wavell High,FALSE,FALSE,"Childers Street East (Off Pfingst Road), WAVELL HEIGHTS, 4012",,,,,,,
QLD,152.11222,"Burnett, Callide",,State School,,Government School,FALSE,,,-24.724599,Yandaran,FALSE,FALSE,"School Lane, YANDARAN, 4673",,,,,,,
QLD,153.230768,Capalaba,,State School Hall,,Government School,FALSE,,,-27.542219,Hilliard,FALSE,FALSE,"Hanover Drive, ALEXANDRA HILLS, 4161",,,,,,,
QLD,144.505513,Gregory,,State School,,Government School,FALSE,,,-23.4896,Ilfracombe,FALSE,FALSE,"Main Avenue, ILFRACOMBE, 4727",,,,,,,
QLD,149.166232,"Mackay, Whitsunday",,Hospital,,Hospital,FALSE,,,-21.131067,Mater Hospital,FALSE,FALSE,"Willetts Road, NORTH MACKAY, 4740",,,,,,,
QLD,149.981478,Warrego,,State School,,Government School,FALSE,,,-26.644558,Drillham,FALSE,FALSE,"13 Jardine Street, DRILLHAM, 4424",,,,,,,
QLD,153.062806,"Clayfield, Nudgee",,Lutheran Church Hall,,Church,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.403926,Nundah East,FALSE,TRUE,"Buckland Road, NUNDAH, 4012","Craft stall, accessible venue",,,,,,
QLD,152.701523,Gympie,,Hall,,Hall,FALSE,,,-26.135357,Veteran,FALSE,FALSE,"594 Sandy Creek Road, VETERAN, 4570",,,,,,,
QLD,153.420553,Surfers Paradise,,Surfers Paradise State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-28.012395,Isle of Capri,FALSE,FALSE,"Hobgen Street, ISLE OF CAPRI, 4217",,,,,,,
QLD,149.161795,"Mackay, Whitsunday",,Eimeo Road State School,,Government School,FALSE,,,-21.059982,Eimeo,FALSE,FALSE,"Old Eimeo Road, EIMEO, 4740",,,,,,,
QLD,152.944254,Ferny Grove,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.401392,Ferny Hills,FALSE,FALSE,"Illuta Avenue, FERNY HILLS, 4055",,,,,,,
QLD,152.679362,Gympie,,Mary Valley State College,,Government School,FALSE,,,-26.459922,Imbil,FALSE,FALSE,"Edward Street, IMBIL, 4570",,,,,,,
QLD,146.011573,Hinchinbrook,,State School,,Government School,FALSE,,,-17.566726,Mundoo,FALSE,FALSE,"100 Cardier Road, WANGAN, 4871",,,,,,,
QLD,151.651744,Nanango,,State School,,Government School,FALSE,,,-26.693535,Kumbia,FALSE,FALSE,"22 Bell Street, KUMBIA, 4610",,,,,,,
QLD,152.960769,"Kallangur, Morayfield",,State School,,Government School,FALSE,,,-27.206115,Narangba,FALSE,FALSE,"School Road, NARANGBA, 4504",,,,,,,
QLD,153.110554,Redcliffe,,Alice Bartlett Hall,,Hall,TRUE,"{""coffee"":true,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""""}",@sausagesizzles,-27.196697,Scarborough North,FALSE,FALSE,"72 Seaville Avenue, SCARBOROUGH, 4020",,,,,,,
QLD,148.047616,Dalrymple,,Moranbah Community Centre,,Hall,FALSE,,,-22.000146,Moranbah West,FALSE,FALSE,"Batchelor Parade, MORANBAH, 4744",,,,,,,
QLD,151.813202,Condamine,,State School,,Government School,FALSE,,,-27.940098,Ryeford,FALSE,FALSE,"962 Clifton-Leyburn Road, RYEFORD, 4361",,,,,,,
QLD,153.072767,"Greenslopes, Mansfield",,State School,,Government School,FALSE,,,-27.533238,Mt Gravatt,FALSE,FALSE,"1263 Logan Road, MOUNT GRAVATT, 4122",,,,,,,
QLD,153.02885,Yeerongpilly,,Clifton Hill Scout Group Hall,,Hall,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.53085,Moorvale,FALSE,TRUE,"118 Vendale Street, MOOROOKA, 4105",,,,,,,
QLD,150.130472,Callide,,State School,,Government School,FALSE,,,-24.467995,Banana,FALSE,FALSE,"36 Bramston Street, BANANA, 4702",,,,,,,
QLD,152.68846,Maryborough,,Aldridge State High School,,Government School,FALSE,,,-25.515566,Bell Hilltop,FALSE,FALSE,"Boys Avenue, MARYBOROUGH, 4650",,,,,,,
QLD,146.777577,"Burdekin, Mundingburra",,State School,,Government School,FALSE,,,-19.314451,Annandale,FALSE,FALSE,"Cnr Oleander & Yolanda Drive, ANNANDALE, 4814",,,,,,,
QLD,151.798981,Nanango,,Hall,,Hall,FALSE,,,-26.847066,Maidenwell,FALSE,FALSE,"Cnr Cooya Rd & Poole St, MAIDENWELL, 4615",,,,,,,
QLD,153.183939,Lytton,,RSL Hall,,Hall,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.454427,Manly East,FALSE,TRUE,"184 Melville Terrace, MANLY, 4179",,,,,,,
QLD,149.148653,"Mackay, Whitsunday",,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@Glenella_SS,-21.120654,Glenella,FALSE,FALSE,"68 Hill End Road, GLENELLA, 4740",,,,,,,
QLD,152.997622,"Everton, Stafford",,Everton Park High School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""""}",Twitter,-27.407909,Everton Park East,FALSE,TRUE,"624 Stafford Road, EVERTON PARK, 4053",,,,,,,
QLD,153.023525,Brisbane Central,,"Brisbane City Hall, Sandgate Room",,Hall,FALSE,,,-27.46895,Brisbane CBD All-Districts Centre,FALSE,FALSE,"64 Adelaide Street, BRISBANE, 4000",,,,,,,
QLD,145.586132,Dalrymple,,State School,,Government School,FALSE,,,-17.273006,Yungaburra,FALSE,FALSE,"4 Maple Street, YUNGABURRA, 4872",,,,,,,
QLD,153.045946,Nudgee,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Fudge""}",@OMGemma_,-27.375105,Geebung,FALSE,TRUE,"250 Newman Road, Geebung, 4034",,,,,,,
QLD,152.899545,Bundamba,,St Francis Xavier School,,Private School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""""}",@sausagesizzles,-27.611394,Goodna,FALSE,FALSE,"Church Street, GOODNA, 4300",,,,,,,
QLD,150.044119,Callide,,State School,,Government School,FALSE,,,-26.256952,Guluguba,FALSE,FALSE,"Fosters Road, GULUGUBA, 4418",,,,,,,
QLD,152.300956,Burnett,,State School,,Government School,FALSE,,,-24.844131,Oakwood,FALSE,FALSE,"Rosedale Road, OAKWOOD, 4670",,,,,,,
QLD,153.394488,Currumbin,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-28.20663,Currumbin Valley,FALSE,FALSE,"1223 Currumbin Creek Road, CURRUMBIN VALLEY, 4223",,,,,,,
QLD,151.49428,Condamine,,State School,,Government School,FALSE,,,-27.3043,Bowenville,FALSE,FALSE,"2 Irvingdale Road, BOWENVILLE, 4404",,,,,,,
QLD,153.126331,"Waterford, Woodridge",,State School Performing Arts Centre,,Government School,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@jeannyjoan,-27.643352,Mabel Park,TRUE,FALSE,"81 Borman Street, SLACKS CREEK, 4127",,,,,,,
QLD,151.956035,Callide,,Aboriginal Council Office,,Other,FALSE,,,-26.29078,Cherbourg,FALSE,FALSE,"22 Barambah Avenue, CHERBOURG, 4605",,,,,,,
QLD,149.185769,Warrego,,State School,,Government School,FALSE,,,-26.584008,Wallumbilla,FALSE,FALSE,"22 High Street, WALLUMBILLA, 4428",,,,,,,
QLD,152.996061,Mount Coot-tha,,Brisbane West Senior Citizens Club,,Other,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.458799,Paddington,FALSE,FALSE,"132 Latrobe Terrace, PADDINGTON, 4064",,,,,,,
QLD,151.353734,Gladstone,,Mt Larcom Room Community Centre,,Other,FALSE,,,-23.945846,Boyne Island,FALSE,FALSE,"Cnr Wyndham and Hayes Avenue, BOYNE ISLAND, 4680",,,,,,,
QLD,152.360177,Bundaberg,,State School,,Government School,FALSE,,,-24.885777,Walkervale,FALSE,FALSE,"Water Street, BUNDABERG, 4670",,,,,,,
QLD,153.044431,Brisbane Central,,Uniting Church Hall,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.468654,Merthyr,FALSE,FALSE,"52 Merthyr Road, NEW FARM, 4005",,,,,,,
QLD,145.695349,"Barron River, Cairns",,Caravonica State School,,Government School,FALSE,,,-16.852579,Caravonica,FALSE,FALSE,"Kamerunga Road, SMITHFIELD, 4878",,,,,,,
QLD,151.955085,Callide,,State School,,Government School,FALSE,,,-24.992537,Gin Gin,FALSE,FALSE,"13 May Street, GIN GIN, 4671",,,,,,,
QLD,153.363615,Mudgeeraba,,Special School,,Government School,FALSE,,,-28.07833,Mudgeeraba,FALSE,FALSE,"School Street, MUDGEERABA, 4213",,,,,,,
QLD,153.059254,"Nudgee, Sandgate",,State School,,Government School,FALSE,,,-27.348084,Boondall,FALSE,FALSE,"Sandgate Road (entry from Roscommon Road), Boondall, 4034",,,,,,,
QLD,152.868984,Moggill,,State School,,Government School,FALSE,,,-27.478216,Upper Brookfield,FALSE,FALSE,"496 Upper Brookfield Road, UPPER BROOKFIELD, 4069",,,,,,,
QLD,143.343987,Cook,,State School,,Government School,FALSE,,,-12.785264,Lockhart,FALSE,FALSE,"Pucheewoo Street, LOCKHART RIVER, 4892",,,,,,,
QLD,152.623465,Beaudesert,,State School,,Government School,FALSE,,,-27.943043,Kalbar,FALSE,FALSE,"George Street, KALBAR, 4309",,,,,,,
QLD,153.002627,Mount Coot-tha,,Boys' Brigade Hall,,Hall,TRUE,"{""coffee"":true,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzle,-27.455784,Enoggera Terrace,FALSE,TRUE,"80 Enoggera Terrace, RED HILL, 4059",,,,,,,
QLD,146.642369,Gregory,,State School,,Government School,FALSE,,,-23.650297,Alpha,FALSE,FALSE,"11 Milton Street, ALPHA, 4724",,,,,,,
QLD,147.720349,Gregory,,Community Hall,,Hall,FALSE,,,-23.460382,Sapphire,FALSE,FALSE,"Sapphire Road, SAPPHIRE, 4702",,,,,,,
QLD,150.633764,Warrego,,Masonic Temple,,Other,FALSE,,,-26.740194,Chinchilla North,FALSE,FALSE,"cnr Boyd & Wambo Streets, CHINCHILLA, 4413",,,,,,,
