ec_id,name,premises,address,lat,lon,state,wheelchair_access,entrance_desc,opening_hours,divisions
,Ashgrove West,Ashgrove State School Hall,"31 Glory Street, ASHGROVE, QLD Australia 4060",-27.44800038,152.97625869999999,QLD,Full,,08:00 AM - 06:00 PM,Cooper
,Bardon,St Joseph's Church Hall,"41 The Drive, BARDON, QLD Australia 4065",-27.458586,152.980265,QLD,Full,Access via Cecil Road,08:00 AM - 06:00 PM,Cooper
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Cooper
,Ithaca Creek,Ithaca Creek State School,"Dacca Street, BARDON, QLD Australia 4065",-27.4512018,152.99228489000001,QLD,Full,,08:00 AM - 06:00 PM,Cooper
,Kelvin Grove,Kelvin Grove State College Junior School Hall,"L'Estrange Terrace, KELVIN GROVE, QLD Australia 4059",-27.4486647,153.0132739,QLD,Full,Access via gates 4 & 5,08:00 AM - 06:00 PM,Cooper
,Milton,Lavalla Centre,"58 Fernberg Road, PADDINGTON, QLD Australia 4064",-27.4638578,152.99931340000001,QLD,Full,,08:00 AM - 06:00 PM,Cooper
,Newmarket South,St Ambrose's School - Bolton Centre,"23 Davidson Street, NEWMARKET, QLD Australia 4051",-27.4403488,153.0059739,QLD,Full,,08:00 AM - 06:00 PM,Cooper
,Paddington,Brisbane West Senior Citizens Club,"132 Latrobe Terrace, PADDINGTON, QLD Australia 4064",-27.458798999999999,152.996061,QLD,Full,,08:00 AM - 06:00 PM,Cooper
,Petrie Terrace,Petrie Terrace State School,"40 Moreton Street, PADDINGTON, QLD Australia 4064",-27.460221999999998,153.00981400000001,QLD,Full,,08:00 AM - 06:00 PM,Cooper
,Red Hill,Ithaca Presbyterian Church Hall,"100 Enoggera Terrace, Paddington, QLD Australia 4064",-27.4568827,153.0016281,QLD,Assisted,Driveway from Enoggera Terrace. Walk down driveway to hall entrance on left hand side.,08:00 AM - 06:00 PM,Cooper
,The Gap,The Gap State School,"Cnr Waterworks & Settlement Roads, THE GAP, QLD Australia 4061",-27.442987410000001,152.94486076000001,QLD,Assisted,,08:00 AM - 06:00 PM,Cooper
,The Gap East,Payne Road State School,"171 Payne Road, THE GAP, QLD Australia 4061",-27.44826935,152.95109689,QLD,Full,,08:00 AM - 06:00 PM,Cooper
,The Gap West,Hilder Road State School,"Kaloma Road, THE GAP, QLD Australia 4061",-27.43698869,152.93716817999999,QLD,Full,,08:00 AM - 06:00 PM,Cooper
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Currumbin
,Coolangatta,Coolangatta Senior Citizens Centre,"2 Gerrard Street, COOLANGATTA, QLD Australia 4225",-28.169646,153.540108,QLD,Full,,08:00 AM - 06:00 PM,Currumbin
,Currumbin,Currumbin State School,"6 Philip Street, CURRUMBIN, QLD Australia 4223",-28.138477219999999,153.47778618000001,QLD,Assisted,,08:00 AM - 06:00 PM,Currumbin
,Currumbin Valley,Currumbin Valley State School,"1223 Currumbin Creek Road, CURRUMBIN VALLEY, QLD Australia 4223",-28.206630029999999,153.3944875,QLD,Assisted,,08:00 AM - 06:00 PM,Currumbin
,Currumbin Waters,Elanora Community Centre,"26 Galleon Way, CURRUMBIN WATERS, QLD Australia 4223",-28.142781800000002,153.46044838,QLD,Assisted,,08:00 AM - 06:00 PM,Currumbin
,Elanora,Elanora State School,"K P McGrath Drive, ELANORA, QLD Australia 4221",-28.129640999999999,153.46534700000001,QLD,Assisted,,08:00 AM - 06:00 PM,Currumbin
,Elanora West,Elanora State High School,"Cnr Avocado Street and Nineteenth Avenue, ELANORA, QLD Australia 4221",-28.129157930000002,153.45013261,QLD,Assisted,,08:00 AM - 06:00 PM,Currumbin
,Kirra,Coolangatta State School,"Stapylton Street, KIRRA, QLD Australia 4225",-28.171535240000001,153.52912903000001,QLD,Full,,08:00 AM - 06:00 PM,Currumbin
,Palm Beach South,Palm Beach Currumbin State High School,"Thrower Drive, PALM BEACH, QLD Australia 4221",-28.131958529999999,153.47499669000001,QLD,Full,,08:00 AM - 06:00 PM,Currumbin
,Tallebudgera,Tallebudgera State School,"492 Guineas Creek Road, TALLEBUDGERA, QLD Australia 4228",-28.141262999999999,153.42941200000001,QLD,Full,School hall is located on Guineas Creek road. Car park for the Hall is directly in front of the hall,08:00 AM - 06:00 PM,Currumbin
,Tallebudgera Valley,Tallebudgera Valley Community Centre,"611 Tallebudgera Creek Road, TALLEBUDGERA VALLEY, QLD Australia 4228",-28.152121189999999,153.40235709999999,QLD,Full,,08:00 AM - 06:00 PM,Currumbin
,Tugun,Tugun Village Community Centre,"414 Coolangatta Road, Tugun, QLD Australia 4224",-28.150237234849286,153.49961839615628,QLD,Full,,08:00 AM - 06:00 PM,Currumbin
,Albany Creek North,Albany Creek State School,"696 Albany Creek Road, ALBANY CREEK, QLD Australia 4035",-27.346206410000001,152.97049999000001,QLD,Full,,08:00 AM - 06:00 PM,Everton
,Albany Creek South,Albany Creek State High School,"2-14 Albany Forest Drive, ALBANY CREEK, QLD Australia 4035",-27.357458999999999,152.96919800000001,QLD,Full,Gate 1 - Accessed via bus bay from Albany Forest Drive,08:00 AM - 06:00 PM,Everton
,Albany Hills,Albany Hills State School,"Cnr Keong & Old Northern Roads, ALBANY CREEK, QLD Australia 4035",-27.359800999999997,152.97384199999999,QLD,Full,,08:00 AM - 06:00 PM,Everton
,Arana,Hills District PCYC,"135a Olearia Street West, Everton Hills, QLD Australia 4053",-27.395853,152.9627227,QLD,Full,,08:00 AM - 06:00 PM,Everton
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Everton
,Bunya,Kakowan Community Centre,"2 Pine Hills Drive, Bunya, QLD Australia 4055",-27.3798535,152.9480302,QLD,Full,,08:00 AM - 06:00 PM,Everton
,Eatons Hill,Eatons Hill State School,"9-21 Marylin Terrace, EATONS HILL, QLD Australia 4037",-27.3359618,152.9572896,QLD,Full,entry via Apex Grove,08:00 AM - 06:00 PM,Everton
,Enoggera,St John the Baptist Catholic Church Hall,"131 South Pine Road, Enoggera, QLD Australia 4051",-27.4195317,152.9993288,QLD,Full,,08:00 AM - 06:00 PM,Everton
,Everton Hills,Hills Church,"79 Queens Road, EVERTON HILLS, QLD Australia 4053",-27.385349189999999,152.98154771,QLD,Full,,08:00 AM - 06:00 PM,Everton
,Everton Park North,Everton Park State School,"15 Deakin Street, EVERTON PARK, QLD Australia 4053",-27.398270069999999,152.98582612999999,QLD,Full,,08:00 AM - 06:00 PM,Everton
,McDowall,McDowall State School,"1018 Rode Road, MCDOWALL, QLD Australia 4053",-27.388201290000001,152.98951149000001,QLD,Full,,08:00 AM - 06:00 PM,Everton
,Oxford Park,Grovely Scout Hall,"170 Blaker Road, OXFORD PARK, QLD Australia 4053",-27.404192309999999,152.96539842999999,QLD,Assisted,,08:00 AM - 06:00 PM,Everton
,South Pine,The Crossing Church,"12 Eatons Crossing Road, Warner, QLD Australia 4500",-27.3361168,152.9603432,QLD,Full,,08:00 AM - 06:00 PM,Everton
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Ferny Grove
,Bunya,Kakowan Community Centre,"2 Pine Hills Drive, Bunya, QLD Australia 4055",-27.3798535,152.9480302,QLD,Full,,08:00 AM - 06:00 PM,Ferny Grove
,Dorrington,Oakleigh State School,"Buxton Street, ASHGROVE, QLD Australia 4060",-27.435917,152.985657,QLD,Full,,08:00 AM - 06:00 PM,Ferny Grove
,Enoggera South,St John's Anglican Church Hall,"187 Wardell Street, ENOGGERA, QLD Australia 4051",-27.429501999999999,152.98975899999999,QLD,Full,,08:00 AM - 06:00 PM,Ferny Grove
,Ferny Grove,Ferny Grove State School Hall,"Finvoy Street, FERNY GROVE, QLD Australia 4055",-27.403813,152.92981,QLD,Full,,08:00 AM - 06:00 PM,Ferny Grove
,Ferny Grove West,St Andrew's Primary School,"89 Hogarth Road, FERNY GROVE, QLD Australia 4055",-27.408942740000001,152.92596996,QLD,Full,,08:00 AM - 06:00 PM,Ferny Grove
,Ferny Hills,Ferny Hills State School,"Illuta Avenue, FERNY HILLS, QLD Australia 4055",-27.401391999999998,152.944254,QLD,Full,Access via Ferny Way,08:00 AM - 06:00 PM,Ferny Grove
,Ferny Hills North,Patricks Road State School,"238-256 Patricks Road, FERNY HILLS, QLD Australia 4055",-27.393333333333,152.93388888888802,QLD,Full,,08:00 AM - 06:00 PM,Ferny Grove
,Gaythorne,Mitchelton & District Senior Citizens Centre,"30 Tel-El-Kebir Street, Mitchelton, QLD Australia 4053",-27.416651399999999,152.97833589999999,QLD,Full,,08:00 AM - 06:00 PM,Ferny Grove
,Grovely,Grovely State School,"200 Dawson Parade, GROVELY, QLD Australia 4054",-27.401602999999998,152.96112399999998,QLD,Assisted,,08:00 AM - 06:00 PM,Ferny Grove
,Keperra,Keperra Baptist Church Hall,"980 Samford Road, KEPERRA, QLD Australia 4054",-27.414921549999999,152.95546888999999,QLD,Full,,08:00 AM - 06:00 PM,Ferny Grove
,Mitchelton South,Mitchelton State School,"47 Glen Retreat Road, MITCHELTON, QLD Australia 4053",-27.412778639999999,152.96948879999999,QLD,Assisted,,08:00 AM - 06:00 PM,Ferny Grove
,Newmarket,Newmarket State School,"15 Banks Street, NEWMARKET, QLD Australia 4051",-27.431915709999998,153.00404638000001,QLD,Assisted,,08:00 AM - 06:00 PM,Ferny Grove
,Oxford Park,Grovely Scout Hall,"170 Blaker Road, OXFORD PARK, QLD Australia 4053",-27.404192309999999,152.96539842999999,QLD,Assisted,,08:00 AM - 06:00 PM,Ferny Grove
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Gaven
,Carrara,Emmanuel College,"17 Birmingham Road, CARRARA, QLD Australia 4211",-28.01690571,153.37041736,QLD,Full,,08:00 AM - 06:00 PM,Gaven
,Highland Park,William Duncan State School,"Explorers Way, HIGHLAND PARK, QLD Australia 4211",-28.013261,153.3339,QLD,Full,,08:00 AM - 06:00 PM,Gaven
,Nerang,Nerang Bicentennial Community Centre,"833 Southport-Nerang Road, NERANG, QLD Australia 4211",-27.984088,153.33937599999999,QLD,Full,,08:00 AM - 06:00 PM,Gaven
,Nerang South,PCYC Nerang,"33 Cayuga Road, NERANG, QLD Australia 4211",-28.004253389999999,153.33923935999999,QLD,Full,,08:00 AM - 06:00 PM,Gaven
,Nerang West,Nerang State High School,"1-35 Weedons Road, NERANG, QLD Australia 4211",-28.000059999999998,153.32888500000001,QLD,Full,,08:00 AM - 06:00 PM,Gaven
,Pacific Pines,Pacific Pines Primary School,"47-67 Santa Isobel Boulevard, PACIFIC PINES, QLD Australia 4211",-27.9394369,153.3200657,QLD,Full,,08:00 AM - 06:00 PM,Gaven
,Pacific Pines North,Jubilee Primary School,"34 Manra Way, PACIFIC PINES, QLD Australia 4211",-27.927349999999997,153.31565999999998,QLD,Full,,08:00 AM - 06:00 PM,Gaven
,Worongary,Worongary State School,"2 Delta Cove Drive, WORONGARY, QLD Australia 4213",-28.022561999999997,153.34276499999999,QLD,Full,,08:00 AM - 06:00 PM,Gaven
,Benaraby,Benaraby State School,"17 O'Connor Road, BENARABY, QLD Australia 4680",-24.003949479999999,151.32391870000001,QLD,Full,,08:00 AM - 06:00 PM,Gladstone
,Boyne Island,Boyne Island Community Centre,"Cnr Wyndham and Hayes Avenues, BOYNE ISLAND, QLD Australia 4680",-23.945845980000001,151.35373414,QLD,Full,,08:00 AM - 06:00 PM,Gladstone
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Gladstone
,Chanel,Chanel College Marian Centre,"11 Paterson Street, GLADSTONE, QLD Australia 4680",-23.86652046086485,151.24297499650817,QLD,Full,,08:00 AM - 06:00 PM,Gladstone
,Clinton,Clinton State School,"224 Harvey Road, CLINTON, QLD Australia 4680",-23.879669,151.22187,QLD,Assisted,,08:00 AM - 06:00 PM,Gladstone
,Gladstone Central,Gladstone Central State School,"74 Auckland Street, GLADSTONE, QLD Australia 4680",-23.8416633,151.25820726000001,QLD,Full,,08:00 AM - 06:00 PM,Gladstone
,Gladstone South,Gladstone South State School,"153 Toolooa Street, GLADSTONE, QLD Australia 4680",-23.861806999999999,151.269633,QLD,Assisted,,08:00 AM - 06:00 PM,Gladstone
,Gladstone West,Gladstone West State School,"Cnr Boles & Breslin Streets, GLADSTONE WEST, QLD Australia 4680",-23.859306999999998,151.25157400000001,QLD,Full,,08:00 AM - 06:00 PM,Gladstone
,Kin Kora,Gladstone Uniting Church,"1 Uniting Place, Telina, QLD Australia 4680",-23.887844164254187,151.25920286508182,QLD,Full,Dixon Drive,08:00 AM - 06:00 PM,Gladstone
,Mount Larcom,Mount Larcom State School,"Raglan Street, MOUNT LARCOM, QLD Australia 4695",-23.807368636488857,150.97447246046963,QLD,Assisted,,08:00 AM - 06:00 PM,Gladstone
,Seaview,St Peter's Anglican Church,"50 J Hickey Avenue, CLINTON, QLD Australia 4680",-23.8793694,151.2191235,QLD,Full,,08:00 AM - 06:00 PM,Gladstone
,Tannum Sands,Tannum Sands State High School,"65 Coronation Drive, TANNUM SANDS, QLD Australia 4680",-23.95945025,151.36520863000001,QLD,Full,Front gate,08:00 AM - 06:00 PM,Gladstone
,Yarwun,Yarwun State School,"35 Butler Street, YARWUN, QLD Australia 4694",-23.84705314,151.12590194000001,QLD,Full,,08:00 AM - 06:00 PM,Gladstone
,Beerburrum,Beerburrum School of Arts Hall,"7 Anzac Avenue, BEERBURRUM, QLD Australia 4517",-26.959229000000001,152.95707199999998,QLD,Full,,08:00 AM - 06:00 PM,Glass House
,Beerwah,Beerwah & District Community Hall,"25 Peachester Road, BEERWAH, QLD Australia 4519",-26.8576862,152.9552865,QLD,Full,,08:00 AM - 06:00 PM,Glass House
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Glass House
,Conondale,Conondale State School,"1700 Maleny-Kenilworth Road, CONONDALE, QLD Australia 4552",-26.729069989999999,152.71868885000001,QLD,Assisted,,08:00 AM - 06:00 PM,Glass House
,Delaneys Creek,Delaneys Creek Community Hall,"219 Mount Mee Road, Delaneys Creek, QLD Australia 4514",-27.0018784,152.7879144,QLD,Full,,08:00 AM - 06:00 PM,Glass House
,Elimbah,Elimbah State School,"10-20 School Road, ELIMBAH, QLD Australia 4516",-27.012826999999998,152.942193,QLD,Full,,08:00 AM - 06:00 PM,Glass House
,Eudlo,Eudlo Hall,"19 Rosebed Street, Eudlo, QLD Australia 4554",-26.7259233,152.9584508,QLD,Assisted,,08:00 AM - 06:00 PM,Glass House
,Glass House Mountains,Glass House Mountains State School Hall,"58 Coonowrin Road, Glass House Mountains, QLD Australia 4518",-26.905284399999999,152.94996140000001,QLD,Assisted,,08:00 AM - 06:00 PM,Glass House
,Maleny,Maleny State High School,"50 Bunya Street, MALENY, QLD Australia 4552",-26.76624,152.858609,QLD,Full,,08:00 AM - 06:00 PM,Glass House
,Montville,Montville Village Hall,"137 Memorial Close, Montville, QLD Australia 4560",-26.6880885,152.8928572,QLD,Full,,08:00 AM - 06:00 PM,Glass House
,Mooloolah,Mooloolah State School,"48 King Road, MOOLOOLAH VALLEY, QLD Australia 4553",-26.768507999999997,152.95724799999999,QLD,Full,Pedestrian gate - front of school (Kind road),08:00 AM - 06:00 PM,Glass House
,Morayfield West,Minimbah State School,"Cnr Walkers Road & Minimbah Drive, MORAYFIELD, QLD Australia 4506",-27.11005844,152.92466640000001,QLD,Full,,08:00 AM - 06:00 PM,Glass House
,Mount Mee,Mount Mee State School,"1368 Mount Mee Road, Mount Mee, QLD Australia 4521",-27.0804097,152.7710395,QLD,Full,Second gate next to E block,08:00 AM - 06:00 PM,Glass House
,Peachester,Peachester Community Hall,"960 Peachester Road, PEACHESTER, QLD Australia 4519",-26.843888889999999,152.88305556,QLD,Full,,08:00 AM - 06:00 PM,Glass House
,Upper Caboolture,Upper Caboolture Farmers Assembly Hall,"704 Caboolture River Road, UPPER CABOOLTURE, QLD Australia 4510",-27.117700639999999,152.88620889000001,QLD,Full,,08:00 AM - 06:00 PM,Glass House
,Wamuran,Wamuran Community Hall,"1046-1052 D'Aguilar Highway, WAMURAN, QLD Australia 4512",-27.040027240000001,152.86472172000001,QLD,Assisted,,08:00 AM - 06:00 PM,Glass House
,Witta,Witta Recreational Club,"351 Witta Road, Witta, QLD Australia 4552",-26.706368,152.8253868,QLD,Full,,08:00 AM - 06:00 PM,Glass House
,Woodford,Woodford Memorial Hall,"103 Archer Street, Woodford, QLD Australia 4514",-26.954366,152.77821799999998,QLD,Assisted,,08:00 AM - 06:00 PM,Glass House
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Greenslopes
,Coorparoo,Coorparoo State School,"327 Old Cleveland Road, COORPAROO, QLD Australia 4151",-27.494315490000002,153.06074022999999,QLD,Full,"Access via Tarlina Lane, Cooparoo",08:00 AM - 06:00 PM,Greenslopes
,Coorparoo Central,Faith Works Uniting Community - Coorparoo,"260 Cavendish Road, Coorparoo, QLD Australia 4151",-27.4993316,153.0625608,QLD,Assisted,York Street,08:00 AM - 06:00 PM,Greenslopes
,Coorparoo South,St Stephen's Coorparoo Hall,"343 Cavendish Road, Coorparoo, QLD Australia 4151",-27.5049795,153.0610876,QLD,Assisted,Access via Chatsworth Road,08:00 AM - 06:00 PM,Greenslopes
,Greenslopes,Greenslopes Baptist Church Hall,"39 Dunellan Street, Greenslopes, QLD Australia 4120",-27.5067568,153.048172,QLD,Assisted,,08:00 AM - 06:00 PM,Greenslopes
,Holland Park,Holland Park State School,"59 Abbotsleigh Street, HOLLAND PARK, QLD Australia 4121",-27.51323,153.062037,QLD,Full,,08:00 AM - 06:00 PM,Greenslopes
,Holland Park East,Cavendish Road State High School,"Cnr Cavendish & Holland Roads, HOLLAND PARK, QLD Australia 4121",-27.51649981805794,153.07256830422972,QLD,Full,,08:00 AM - 06:00 PM,Greenslopes
,Holland Park South,Seville Road State School,"54-84 Oates Avenue, HOLLAND PARK, QLD Australia 4121",-27.5248354,153.0725322,QLD,Full,"Gate: Pedestrian access from Oates avenue, Halsey Street, Roscoe street, Digby street",08:00 AM - 06:00 PM,Greenslopes
,Holland Park West,Marshall Road State School,"20 Kurts Street, HOLLAND PARK WEST, QLD Australia 4121",-27.525567540000001,153.05840671000001,QLD,Full,,08:00 AM - 06:00 PM,Greenslopes
,Mount Gravatt,Nursery Road State Special School,"49 Nursery Road, HOLLAND PARK WEST, QLD Australia 4121",-27.5342167,153.0645275,QLD,Full,,08:00 AM - 06:00 PM,Greenslopes
,West Coorparoo,St James Hall,"165 Old Cleveland Road, COORPAROO, QLD Australia 4151",-27.4993314,153.0519795,QLD,Full,Access via Kirkland Avenue,08:00 AM - 06:00 PM,Greenslopes
,Whites Hill,Regina Caeli Catholic Church Hall,"81 Waverley Road, Camp Hill, QLD Australia 4151",-27.4997932,153.073122,QLD,Assisted,"via 86 Greens Road, Coorparoo",08:00 AM - 06:00 PM,Greenslopes
,Alpha,Alpha State School,"11 Milton Street, ALPHA, QLD Australia 4724",-23.650296999999998,146.642369,QLD,Assisted,,08:00 AM - 06:00 PM,Gregory
,Barcaldine,Barcaldine State School,"1-35 Gidyea Street, Barcaldine, QLD Australia 4725",-23.5607007,145.2947854,QLD,Assisted,,08:00 AM - 06:00 PM,Gregory
,Blackall,Blackall Memorial Hall,"12 Short Street, Blackall, QLD Australia 4472",-24.4250727,145.4643968,QLD,Full,,08:00 AM - 06:00 PM,Gregory
,Blackwater,Blackwater State School Hall,"11 Wey Street, BLACKWATER, QLD Australia 4717",-23.584173,148.8776735,QLD,Full,Car Park gate. Gate - Western side of car park off Wey street,08:00 AM - 06:00 PM,Gregory
,Bluff,Bluff State School,"32 Main Street, BLUFF, QLD Australia 4702",-23.582100480000001,149.06894267000001,QLD,Full,,08:00 AM - 06:00 PM,Gregory
,Boulia,Boulia State School,"Templeton Street, BOULIA, QLD Australia 4829",-22.908227999999998,139.91108800000001,QLD,Full,,08:00 AM - 06:00 PM,Gregory
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Gregory
,Capella,Capella State High School,"35-45 Gordon Street, CAPELLA, QLD Australia 4702",-23.087509180000001,148.02987099000001,QLD,Assisted,,08:00 AM - 06:00 PM,Gregory
,Duaringa,Duaringa State School,"1 Charlotte Street, DUARINGA, QLD Australia 4702",-23.716161710000002,149.66825008000001,QLD,None,,08:00 AM - 06:00 PM,Gregory
,Emerald Christian College,Emerald Christian College,"6373 Gregory Highway, Emerald, QLD Australia 4720",-23.553169059999998,148.17081571,QLD,Full,,08:00 AM - 06:00 PM,Gregory
,Emerald North,Emerald North State School,"Campbell Street, EMERALD, QLD Australia 4720",-23.51219,148.164694,QLD,Full,entry via Borilla Street,08:00 AM - 06:00 PM,Gregory
,Longreach,Longreach Showgrounds - Arts & Crafts Pavilion,"Sandpiper Street, Longreach, QLD Australia 4730",-23.4391466,144.2492107,QLD,Assisted,Gates in Sandpiper and Kite Streets,08:00 AM - 06:00 PM,Gregory
,Rolleston,Rolleston State School,"16 Warrijo Street, ROLLESTON, QLD Australia 4702",-24.462599919999999,148.62448454,QLD,Assisted,,08:00 AM - 06:00 PM,Gregory
,Rubyvale,Rubyvale Hall,"7 Buridge Road, RUBYVALE, QLD Australia 4702",-23.41993344127262,147.69984535669175,QLD,Full,,08:00 AM - 06:00 PM,Gregory
,Springsure,Springsure State School,"55 Eclipse Street, SPRINGSURE, QLD Australia 4722",-24.11547049,148.08818221000001,QLD,Full,,08:00 AM - 06:00 PM,Gregory
,Tambo,Tambo State School,"16 Mitchell Street, TAMBO, QLD Australia 4478",-24.884769769999998,146.25358610999999,QLD,Full,,08:00 AM - 06:00 PM,Gregory
,Tieri,Tieri State School,"1 Bottlebrush Lane, TIERI, QLD Australia 4709",-23.0318785,148.3458751,QLD,Full,,08:00 AM - 06:00 PM,Gregory
,Winton,Winton Shire Hall Supper Room,"75 Vindex Street, Winton, QLD Australia 4735",-22.387624450000001,143.03763685000001,QLD,Full,,08:00 AM - 06:00 PM,Gregory
,Woorabinda,Opal Hall,"Munns Drive, Woorabinda, QLD Australia 4713",-24.1279508,149.4578391,QLD,Assisted,,08:00 AM - 06:00 PM,Gregory
,Amamoor,Amamoor Hall,"35 Busby Street, Amamoor, QLD Australia 4570",-26.3464028,152.6759753,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Bauple,Bauple Q150 Recreation Centre,"18 Forestry Road, Bauple, QLD Australia 4650",-25.8121828,152.6226764,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Gympie
,Chatsworth,Chatsworth State School,"15 Rammutt Road, CHATSWORTH, QLD Australia 4570",-26.142619440000001,152.61505364999999,QLD,None,,08:00 AM - 06:00 PM,Gympie
,Cooloola Cove,Veterans Community Hall,"Cnr Nautilus Drive & Santa Maria Court, COOLOOLA COVE, QLD Australia 4580",-25.970907520000001,152.98491418,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Curra,Curra Community Hall,"10-22 David Drive, Curra, QLD Australia 4570",-26.0824206,152.5802449,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Glenwood,Glenwood Community Hall,"13 Pepper Road, Glenwood, QLD Australia 4570",-25.9350346,152.6170492,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Goomboorian,Goomboorian Memorial Hall,"5 Ross Road, GOOMBOORIAN, QLD Australia 4570",-26.077002400000001,152.77939259999999,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Gunalda,Gunalda State School,"King Street, GUNALDA, QLD Australia 4570",-25.992429260000002,152.56031512999999,QLD,Assisted,,08:00 AM - 06:00 PM,Gympie
,Gympie City,The Gympie Senior Citizens Centre,"40 Mellor Street, GYMPIE, QLD Australia 4570",-26.187824710000001,152.66732991000001,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Gympie East,Gympie East State School,"219 Cedar Pocket Road, GYMPIE, QLD Australia 4570",-26.179684340000001,152.73281335999999,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Gympie High,Gympie State High School,"Cootharaba Road, GYMPIE, QLD Australia 4570",-26.188444999999998,152.67917499999999,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Gympie North,James Nash State High School,"109 Myall Street, GYMPIE, QLD Australia 4570",-26.175159999999998,152.65669399999999,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Gympie South,Gympie South State School,"50 Exhibition Road, GYMPIE, QLD Australia 4570",-26.19907396,152.64570594,QLD,Assisted,,08:00 AM - 06:00 PM,Gympie
,Horseshoe Bend,Gympie Church Of Christ Hall,"57 Horseshoe Bend Road, Gympie, QLD Australia 4570",-26.1823862,152.6709937,QLD,Full,Tucker st & Bright st,08:00 AM - 06:00 PM,Gympie
,Imbil,Mary Valley State College,"15 Edward Street, IMBIL, QLD Australia 4570",-26.45992163,152.67936230000001,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Jones Hill,Jones Hill State School,"21 McIntosh Creek Road, Jones Hill, QLD Australia 4570",-26.2280725,152.6675574,QLD,Full,Heilbronn Road,08:00 AM - 06:00 PM,Gympie
,Kandanga,Kandanga State School,"84 Main Street, KANDANGA, QLD Australia 4570",-26.387043569999999,152.68038824000001,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Lower Wonga,Lower Wonga Hall,"7 Lower Wonga Road, LOWER WONGA, QLD Australia 4570",-26.090126819999998,152.48445153,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Pie Creek,Pie Creek Community Hall,"Herron Road, PIE CREEK, QLD Australia 4570",-26.241105789999999,152.61939882999999,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Rainbow Beach,Rainbow Beach State School,"1 Warooga Road, RAINBOW BEACH, QLD Australia 4581",-25.907208999999998,153.07909899999999,QLD,Assisted,,08:00 AM - 06:00 PM,Gympie
,Tin Can Bay,Tin Can Bay P-10 State School,"2 Snapper Creek Road, TIN CAN BAY, QLD Australia 4580",-25.924759699999999,152.99521923,QLD,Full,,08:00 AM - 06:00 PM,Gympie
,Traveston,Traveston Soldiers Memorial Hall,"Lot 7 Traveston Road, Traveston, QLD Australia 4570",-26.3372038,152.737585,QLD,Assisted,,08:00 AM - 06:00 PM,Gympie
,Veteran,Veteran Hall,"594 Sandy Creek Road, VETERAN, QLD Australia 4570",-26.13535723,152.70152271000001,QLD,Full,,08:00 AM - 06:00 PM,Gympie
