name,premises,address,lat,lon,state,wheelchair_access
Moggill,Moggill State School,"3417 Moggill Road, MOGGILL, QLD Australia 4070",-27.56916568,152.87749171,QLD,Assisted Access
Mondure,Mondure Public Hall,"12 McConnell Way, MONDURE, QLD Australia 4611",-26.18101303,151.77477121,QLD,Full Access
Monto,Monto State School,"3 Leichhardt Street, MONTO, QLD Australia 4630",-24.86810865,151.11838102,QLD,Full Access
Montville,Montville Village Hall,"137 Memorial Close, Montville, QLD Australia 4560",-26.6880885,152.8928572,QLD,Full Access
Mooloolaba,Mooloolaba State School,"15 Meta Street, MOOLOOLABA, QLD Australia 4557",-26.677798,153.114993,QLD,Full Access
Mooloolah,Mooloolah State School,"48 King Road, MOOLOOLAH VALLEY, QLD Australia 4553",-26.768507999999997,152.957248,QLD,Full Access
Moonie,Moonie State School,"11305 Moonie Highway, MOONIE, QLD Australia 4406",-27.71404949,150.37323654,QLD,Full Access
Moore,Moore Soldiers Memorial Hall,"9 Main Street, MOORE, QLD Australia 4314",-26.89368379,152.2896266,QLD,Assisted Access
Moore Park,Moore Park Beach Community Hall,"1 Club Avenue, Moore Park Beach, QLD Australia 4670",-24.7178,152.27700000000002,QLD,Full Access
Moorooka,Moorooka State School,"274 Beaudesert Road, MOOROOKA, QLD Australia 4105",-27.53690097,153.02386522,QLD,Full Access
Moorooka West,St Brendan's Church Hall,"27 Hawtree Street, MOOROOKA, QLD Australia 4105",-27.538031999999998,153.01897400000001,QLD,Assisted Access
Moorvale,Clifton Hill Scout Group Hall,"118 Vendale Street, MOOROOKA, QLD Australia 4105",-27.530849999999997,153.02885,QLD,Assisted Access
Moranbah Central,Moranbah Community Centre,"Batchelor Parade, MORANBAH, QLD Australia 4744",-22.00014625,148.04761648,QLD,Assisted Access
Morayfield,"Morayfield State High School, K Block","70 Visentin Road, MORAYFIELD, QLD Australia 4506",-27.108417,152.954631,QLD,Assisted Access
Morayfield East,Morayfield East State School,"107 Graham Road, MORAYFIELD, QLD Australia 4506",-27.11744996,152.9671526,QLD,Full Access
Morayfield West,Minimbah State School,"Cnr Walkers Road & Minimbah Drive, MORAYFIELD, QLD Australia 4506",-27.11005844,152.9246664,QLD,Full Access
Moreton Downs,Moreton Downs State School,"101 Parsons Boulevard, DECEPTION BAY, QLD Australia 4508",-27.199379,153.016444,QLD,Full Access
Morningside,Church of the Ascension Morningside,"706 Wynnum Road, Morningside, QLD Australia 4170",-27.466564418839187,153.07440491897964,QLD,Full Access
Mornington Island,Mornington Island PCYC,"122 Lardil Street, GUNUNA, QLD Australia 4871",-16.6662053,139.1818714,QLD,Full Access
Morven,Morven State School,"Cnr Warrego Highway & West Street, MORVEN, QLD Australia 4468",-26.4156487,147.1096158,QLD,Full Access
Mossman,Mossman State School,"30 - 34 Front Street, MOSSMAN, QLD Australia 4873",-16.46218,145.37390299999998,QLD,Full Access
Mothar Mountain,Mothar Mountain Hall,"Cnr Old Noosa & Shadbolt Roads, MOTHAR MOUNTAIN, QLD Australia 4570",-26.24544574,152.7502799,QLD,Full Access
Mount Alford,Mount Alford State School,"942 Reckumpilla Street, MOUNT ALFORD, QLD Australia 4310",-28.06791429,152.59455085,QLD,Full Access
Mount Archer,Mount Archer State School,"242 Thozet Road, KOONGAL, QLD Australia 4701",-23.35895177,150.545834,QLD,Full Access
Mount Cotton,Mount Cotton State School,"Sanctuary Drive, MOUNT COTTON, QLD Australia 4165",-27.621693,153.236748,QLD,Assisted Access
Mount Crosby,Mount Crosby State School,"541-561 Mount Crosby Road, MOUNT CROSBY, QLD Australia 4306",-27.5508491,152.80712396,QLD,Full Access
Mount Garnet,QCWA Hall,"16 Garnet Street, MOUNT GARNET, QLD Australia 4872",-17.67698416,145.11575013,QLD,Full Access
Mount Kilcoy,Mount Kilcoy State School,"251 Jenkinsons Road, MOUNT KILCOY, QLD Australia 4515",-26.87391357,152.58706212,QLD,Full Access
Mount Larcom,Mount Larcom State School,"Raglan Street, MOUNT LARCOM, QLD Australia 4695",-23.807368636488857,150.97447246046963,QLD,Assisted Access
Mount Lofty,Toowoomba State High School - Multi Purpose Centre,"Stuart Street, TOOWOOMBA, QLD Australia 4066",-27.54573856,151.9658196,QLD,Full Access
Mount Louisa,"Brothers Townsville Football Club, High Vista Park","488 Bayswater Road, MOUNT LOUISA, QLD Australia 4814",-19.27211668,146.74862779,QLD,Full Access
Mount Mee,Mount Mee Public Hall,"1352 Mount Mee Road, Mount Mee, QLD Australia 4521",-27.0804813,152.7718339,QLD,Full Access
Mount Molloy,Mount Molloy CWA Hall,"31 Main Street, MOUNT MOLLOY, QLD Australia 4871",-16.674958021495364,145.33019542714723,QLD,Full Access
Mount Nebo,Mount Nebo State School,"1918 Mt Nebo Road, MOUNT NEBO, QLD Australia 4520",-27.39668289,152.78379679,QLD,Assisted Access
Mount Perry,Perry Shire Hall,"66 Heusman Street, MOUNT PERRY, QLD Australia 4671",-25.174484,151.6409789,QLD,Full Access
Mount Sylvia,Mount Sylvia State School,"6 Left Hand Branch Road, MOUNT SYLVIA, QLD Australia 4343",-27.7229274,152.22380787,QLD,Full Access
Mount Tarampa,Mount Tarampa State School,"9 Profkes Road, MOUNT TARAMPA, QLD Australia 4311",-27.45535993,152.48949409,QLD,Full Access
Mount Tyson,Mount Tyson State School,"Main Street, MOUNT TYSON, QLD Australia 4356",-27.57438688,151.57019913,QLD,Full Access
Mountain Creek,Mountain Creek State School,"51 Lady Musgrave Drive, MOUNTAIN CREEK, QLD Australia 4557",-26.691071870000002,153.10371995,QLD,Full Access
Moura,Moura Tennis Club,"12 Nott Street, MOURA, QLD Australia 4718",-24.5740234,149.9754883,QLD,Assisted Access
Mourilyan,Mourilyan State School,"34 Mourilyan Harbour Road, MOURILYAN, QLD Australia 4858",-17.58493221,146.04434967,QLD,Full Access
Mount Gravatt,Nursery Road State Special School,"49 Nursery Road, HOLLAND PARK, QLD Australia 4121",-27.535173,153.065145,QLD,Full Access
Mount Gravatt East,Mount Gravatt East State School,"Cnr Newnham & Wecker Roads, MANSFIELD, QLD Australia 4122",-27.53389469,153.09489012,QLD,Assisted Access
Mount Gravatt West,Mount Gravatt Showground Lower Memorial Hall,"1644 Logan Road, MOUNT GRAVATT, QLD Australia 4122",-27.54448,153.082338,QLD,Full Access
Mount Warren Park,Mount Warren Park State School,"125 Mt Warren Boulevard, MT WARREN PARK, QLD Australia 4207",-27.72683782,153.20600331,QLD,Assisted Access
Mudgeeraba,Mudgeeraba Special School,"4 School Street, MUDGEERABA, QLD Australia 4213",-28.078329999999998,153.36361499999998,QLD,Full Access
Tallai,Mudgeeraba State School,"32-48 Old Coach Road, MUDGEERABA, QLD Australia 4213",-28.074147999999997,153.353849,QLD,Full Access
Mudjimba,Mudjimba Community Hall,"41 Cottonwood Street, MUDJIMBA, QLD Australia 4564",-26.618768,153.096104,QLD,Full Access
Mulgildie,Mulgildie State School,"2 Brigalow Street, MULGILDIE, QLD Australia 4630",-24.96336813,151.13450915,QLD,Full Access
Mundingburra,Mundingburra State School,"77 Ross River Road, MUNDINGBURRA, QLD Australia 4812",-19.293993,146.789592,QLD,Full Access
Mundubbera,Mundubbera CWA Hall,"79 Lyons Street, Mundubbera, QLD Australia 4626",-25.59058548543849,151.29779346990586,QLD,Full Access
Mungar,Mungar State School,"1143 Mungar Road, MUNGAR, QLD Australia 4650",-25.60410825,152.59105325,QLD,Full Access
Mungindi,Mungindi Community Pre-school,"92-100 Barwon Street, Mungindi, QLD Australia 2406",-28.971207,148.98705,QLD,No Access
Murarrie,Murarrie Progress Hall,"10 Queensport Road, MURARRIE, QLD Australia 4172",-27.464085999999998,153.10458599999998,QLD,Assisted Access
Murgon,PCYC South Burnett,"40-42 Macalister Street, MURGON, QLD Australia 4605",-26.2460018,151.9400474,QLD,Full Access
Murphys Creek,Murphys Creek Community Centre,"18 Jessie Lane, MURPHYS CREEK, QLD Australia 4352",-27.459753798603504,152.05724347619628,QLD,Full Access
Murray Upper,Murray River Upper State School,"1 Middle Murray Road, Murray Upper, QLD Australia 4854",-18.09042158,145.85043669,QLD,Assisted Access
Murrays Bridge,Murray's Bridge State School,"1378 Warwick-Killarney Road, MURRAYS BRIDGE, QLD Australia 4370",-28.29308254,152.11806446,QLD,No Access
Murrumba Downs,Undurba State School,"49 Ogg Road, MURRUMBA DOWNS, QLD Australia 4503",-27.2620306,153.0078578,QLD,Full Access
Mutchilba,Mutchilba State School,"33 Marsterson Street, MUTCHILBA, QLD Australia 4872",-17.139620999999998,145.21111,QLD,Assisted Access
Mutdapilly,Mutdapilly State School,"4 Mutdapilly-Churchbank Weir Road, MUTDAPILLY, QLD Australia 4307",-27.7707664,152.65092552,QLD,Assisted Access
Nambour,"Hungerford Hall, Nambour State College","7 Carrol Street, NAMBOUR, QLD Australia 4560",-26.622684999999997,152.963077,QLD,Assisted Access
Nambour West,Nambour Heights Bowls Club,"54 Isabella Avenue, NAMBOUR, QLD Australia 4560",-26.624225,152.93995,QLD,Assisted Access
Nanango,Nanango State School,"39 Drayton Street, NANANGO, QLD Australia 4615",-26.6735105,152.004777,QLD,Full Access
Napranum,Suzie Madua Conference Hall,"320 Wa-Tyne Street, NAPRANUM, QLD Australia 4874",-12.68329341,141.88752651,QLD,Assisted Access
Narangba,Narangba State School,"Knights Road, NARANGBA, QLD Australia 4504",-27.20553286,152.95980871,QLD,Full Access
Nebo,Nebo State School,"34 Oxford Street, NEBO, QLD Australia 4742",-21.68950779,148.68972123,QLD,Full Access
Nelly Bay,Magnetic Island State School,"10-16 Mandalay Avenue, NELLY BAY, QLD Australia 4819",-19.156522,146.85141,QLD,Full Access
Highland Park,William Duncan State School,"Explorers Way, HIGHLAND PARK, QLD Australia 4211",-28.013261,153.3339,QLD,Full Access
Nerang South,PCYC Nerang,"33 Cayuga Road, NERANG, QLD Australia 4211",-28.00425339,153.33923936,QLD,Full Access
Nerang West,Nerang State High School,"1-35 Weedons Road, NERANG, QLD Australia 4211",-28.000059999999998,153.328885,QLD,Full Access
New Farm South,Holy Spirit School Hall,"36 Villiers Street, NEW FARM, QLD Australia 4005",-27.464774,153.045557,QLD,Full Access
New Farm,New Farm State School,"Cnr James & Heal Streets, NEW FARM, QLD Australia 4005",-27.460645,153.045579,QLD,Assisted Access
Newmarket,Newmarket State School,"15 Banks Street, NEWMARKET, QLD Australia 4051",-27.43191571,153.00404638,QLD,Assisted Access
Newtown,Newtown State School,"24 Albert Street, TOOWOOMBA, QLD Australia 4350",-27.55895082,151.93527997,QLD,Full Access
Ningi,Ningi Community Hall,"1320 Bribie Island Road, NINGI, QLD Australia 4511",-27.06629138,153.0989027,QLD,Full Access
Nobby,Nobby State School,"4 Davenport Street, NOBBY, QLD Australia 4360",-27.85231422333328,151.90580865767214,QLD,Full Access
Nome,Nome District Rural Fire Brigade Hall,"2 Alligator Creek Road, NOME, QLD Australia 4816",-19.38838033,146.95301235,QLD,Assisted Access
Noosa Junction,Sunshine Beach State School,"Bicentennial Drive, SUNSHINE BEACH, QLD Australia 4567",-26.40300784,153.1010592,QLD,Full Access
Norman Park South,Faith Works Uniting Church Hall,"Cnr Bennetts Road & McIlwraith Avenue, NORMAN PARK, QLD Australia 4170",-27.483974,153.06437499999998,QLD,Full Access
Norman Park,Norman Park State School,"53 Hipwood Street, NORMAN PARK, QLD Australia 4170",-27.474355,153.062884,QLD,Assisted Access
Norman Gardens,Rockhampton Baptist Tabernacle,"650 Norman Road, NORTH ROCKHAMPTON, QLD Australia 4701",-23.329985999999998,150.532762,QLD,Full Access
Normanton,Normanton Shire Hall,"99 Landsborough Street, NORMANTON, QLD Australia 4890",-17.66889562,141.08019501,QLD,Full Access
North Booval,Trinity Uniting Church Hall,"114 Jacaranda Street, NORTH BOOVAL, QLD Australia 4304",-27.60782424,152.78523982,QLD,Full Access
North Bundaberg,North Progress Hall,"Cnr Queen & Gavegan Streets, BUNDABERG NORTH, QLD Australia 4670",-24.856355,152.345691,QLD,Full Access
North Ipswich,Ipswich North State School Hall,"Lawrence Street, NORTH IPSWICH, QLD Australia 4305",-27.60367425,152.76275218,QLD,Assisted Access
North Lakes,North Lakes State College - Senior Campus Sports Hall,"1 The Corso, NORTH LAKES, QLD Australia 4509",-27.2398104,153.0174791,QLD,Full Access
North Mackay,Mackay North State High School,"Valley Street, NORTH MACKAY, QLD Australia 4740",-21.11501411,149.17350054,QLD,Assisted Access
North Rockhampton,North Rockhampton State High School,"302-308 Berserker Street, NORTH ROCKHAMPTON, QLD Australia 4701",-23.3528154,150.53269386,QLD,Full Access
North Toowoomba,Toowoomba North State School,"Cnr Taylor & Mort Streets, TOOWOOMBA, QLD Australia 4350",-27.55668706,151.9483906,QLD,No Access
North Ward,Townsville Central State School,"4-6 Warburton Street, NORTH WARD, QLD Australia 4810",-19.251683,146.811627,QLD,Full Access
Northern Beaches,Community Recreation Hall,"Meranti Street, DEERAGUN, QLD Australia 4818",-19.2452251221492,146.6740832857056,QLD,Full Access
Northgate Central,Northgate State School,"128 Amelia Street, NORTHGATE, QLD Australia 4012",-27.398049999999998,153.070909,QLD,Full Access
Norville,Norville State School,"9 Dr Mays Road, BUNDABERG, QLD Australia 4670",-24.887113,152.337198,QLD,Full Access
Nudgee,Nudgee School of Arts,"61 Hayden St, Nudgee, QLD Australia 4014",-27.3654058,153.0850591,QLD,Full Access
Nundah,Nundah State School,"41 Bage Street, NUNDAH, QLD Australia 4012",-27.40247306,153.05809826,QLD,Full Access
Nundah East,St Paul's Lutheran Church Hall,"Cnr Buckland Road & Atthow Parade, NUNDAH, QLD Australia 4012",-27.40392562,153.06280553,QLD,Assisted Access
Nundah North,St Francis of Assisi Anglican Church Hall,"Cnr Cameron & Cavendish Streets, NUNDAH, QLD Australia 4012",-27.39459559,153.06142956,QLD,Full Access
Nundah West,Holy Spirit Anglican Church Hall,"Cnr Imbros & Olive Streets, NUNDAH, QLD Australia 4012",-27.39978459,153.05066586,QLD,Full Access
Oakey,Oakey State High School,"1 Campbell Street, OAKEY, QLD Australia 4401",-27.444508,151.718706,QLD,No Access
Oakwood,Oakwood State School,"125 Oakwood School Road, OAKWOOD, QLD Australia 4670",-24.84413139,152.30095625,QLD,Full Access
Oonoonba,Oonoonba State School,"83 Fairfield Waters Drive, OONOONBA, QLD Australia 4811",-19.30469348,146.81290448,QLD,Assisted Access
Ormeau,Ormeau State School,"29 Mirambeena Drive, PIMPAMA, QLD Australia 4209",-27.800366999999998,153.276575,QLD,Full Access
Ormiston,Ormiston State School,"82-110 Gordon Street, ORMISTON, QLD Australia 4160",-27.516969,153.25779699999998,QLD,Full Access
Oxenford,Oxenford State School,"90 Michigan Drive, OXENFORD, QLD Australia 4210",-27.900364999999997,153.303598,QLD,Full Access
Oxford Park,Grovely Scout Hall,"170 Blaker Road, OXFORD PARK, QLD Australia 4053",-27.40419231,152.96539843,QLD,Assisted Access
Oxley,Oxley Senior Citizens Hall,"86 Oxley Station Road, OXLEY, QLD Australia 4075",-27.555097999999997,152.975349,QLD,Assisted Access
Oxley South,Oxley State School,"26 Bannerman Street, OXLEY, QLD Australia 4075",-27.563871,152.980275,QLD,Full Access
Pacific Paradise,Pacific Paradise State School,"14-24 Menzies Drive, PACIFIC PARADISE, QLD Australia 4564",-26.61293218,153.0804491,QLD,Full Access
Pacific Pines,Pacific Pines Primary School,"47-67 Santa Isobel Boulevard, PACIFIC PINES, QLD Australia 4211",-27.939444444444003,153.319722222222,QLD,Full Access
Paddington,Brisbane West Senior Citizens Club,"132 Latrobe Terrace, PADDINGTON, QLD Australia 4064",-27.458799,152.996061,QLD,Full Access
Pallara,Pallara State School,"39 Ritchie Road, PALLARA, QLD Australia 4110",-27.62986852,152.99401201,QLD,Full Access
Palm Beach,Palm Beach Share-N-Care,"31 Tenth Avenue, PALM BEACH, QLD Australia 4221",-28.118153,153.467972,QLD,Full Access
Palm Beach North,Palm Beach State School,"13-19 Nineteenth Avenue (access via Townsend Avenue), PALM BEACH, QLD Australia 4221",-28.109634999999997,153.463266,QLD,Assisted Access
Palm Beach South,Palm Beach-Currumbin State High School,"Thrower Drive, PALM BEACH, QLD Australia 4221",-28.13195853,153.47499669,QLD,Full Access
Palm Island,Bwgcolman Community School,"9 Creek Road, PALM ISLAND, QLD Australia 4816",-18.7371924,146.5781184,QLD,Assisted Access
Palmwoods,Palmwoods State School,"111 Palmwoods-Montville Road, PALMWOODS, QLD Australia 4555",-26.69365516,152.94714332,QLD,Full Access
Paradise Lakes,Marj Shipman Community Centre,"91 Hansford Road, COOMBABAH, QLD Australia 4216",-27.898967,153.37892399999998,QLD,Full Access
Paradise Point,Paradise Point Community Centre,"31 Community Lane, PARADISE POINT, QLD Australia 4216",-27.885554,153.393635,QLD,Assisted Access
Park Avenue,Park Avenue State School,"5-13 Main Street, PARK AVENUE, QLD Australia 4701",-23.35951319,150.5073148,QLD,Full Access
Park Ridge,Park Ridge State High School,"14-30 Lancewood Street, PARK RIDGE, QLD Australia 4125",-27.70042373,153.03381085,QLD,Assisted Access
Parkhurst,DAF Conference Centre,"25 Yeppoon Road, PARKHURST, QLD Australia 4702",-23.313098,150.518176,QLD,Full Access
Parramatta Park,Parramatta State School,"Minnie Street, PARRAMATTA PARK, QLD Australia 4870",-16.9242901,145.76248169,QLD,Full Access
Ferny Hills North,Patricks Road State School,"238-256 Patricks Road, FERNY HILLS, QLD Australia 4055",-27.393333333333,152.93388888888802,QLD,Full Access
The Gap East,Payne Road State School,"171 Payne Road, THE GAP, QLD Australia 4061",-27.44826935,152.95109689,QLD,Assisted Access
Peachester,Peachester Community Hall,"960 Peachester Road, PEACHESTER, QLD Australia 4519",-26.84388889,152.88305556,QLD,Full Access
Peak Crossing,Peak Crossing State School,"1323 Ipswich-Boonah Road, PEAK CROSSING, QLD Australia 4306",-27.77914372,152.73144007,QLD,Full Access
Pelican Waters,Caloundra City Private School,"200 Pelican Waters Boulevard, PELICAN WATERS, QLD Australia 4551",-26.82437237,153.10412765,QLD,Full Access
Pentland,Pentland State School,"Gilmore Street, PENTLAND, QLD Australia 4816",-20.52291985,145.39780855,QLD,Assisted Access
Peregian Beach,Peregian Beach Community Kindergarten,"13 Rufous Street, PEREGIAN BEACH, QLD Australia 4573",-26.48019109,153.09482574,QLD,Assisted Access
Perseverance,Perseverance Hall,"10 Perseverance Hall road, PERSEVERANCE, QLD Australia 4352",-27.37856723038783,152.1179263908768,QLD,Full Access
Petrie,Petrie School of Arts Community Centre,"1018 Anzac Avenue, PETRIE, QLD Australia 4502",-27.26936548594613,152.97832546494294,QLD,Assisted Access
Petrie Terrace,Petrie Terrace State School,"40 Moreton Street, PADDINGTON, QLD Australia 4064",-27.460221999999998,153.009814,QLD,Full Access
Pie Creek,Pie Creek Community Hall,"Herron Road, PIE CREEK, QLD Australia 4570",-26.24110579,152.61939883,QLD,Full Access
Pilton,Pilton State School,"24 Pilton Valley Road, PILTON, QLD Australia 4361",-27.86821658,152.04966545,QLD,Full Access
Pimlico,"Pimlico State High School, Performing Arts Complex","55-77 Fulham Road, PIMLICO, QLD Australia 4812",-19.2875,146.783319,QLD,Full Access
Pimpama,Pimpama State School,"9 Hotham Creek Road, PIMPAMA, QLD Australia 4209",-27.81702581,153.2781601,QLD,Assisted Access
Pine Mountain,Pine Mountain Hall,"840 Pine Mountain Road, PINE MOUNTAIN, QLD Australia 4306",-27.5438265,152.71138251,QLD,No Access
Raymonds Hill,St Joseph's School Hall,"42 Pine Mountain Road, NORTH IPSWICH, QLD Australia 4305",-27.591227,152.757049,QLD,Assisted Access
Andergrove South,Pioneer State High School,"221 Bedford Road, ANDERGROVE, QLD Australia 4740",-21.095551999999998,149.180113,QLD,Full Access
Pittsworth,Pittsworth Function Centre,"42 Hume Street, PITTSWORTH, QLD Australia 4356",-27.718611,151.6342192,QLD,Full Access
Ooralea,"CQUniversity Mackay Ooralea, Building 5","151 Boundary Road, OORALEA, QLD Australia 4740",-21.173797999999998,149.142989,QLD,Full Access
Pomona,Pomona Memorial School of Arts Hall,"6 Reserve Street, Pomona, QLD Australia 4568",-26.3651496,152.8551152,QLD,Full Access
Pormpuraaw,Pormpuraaw Justice Building,"24 Yalu Street, PORMPURAAW, QLD Australia 4892",-14.8989859,141.62005663,QLD,Assisted Access
Port Douglas,Port Douglas Community Hall,"13 - 29 Mowbray Street, PORT DOUGLAS, QLD Australia 4871",-16.48543966,145.4637755238,QLD,Full Access
Pratten,Pratten Hall,"101 White Street, PRATTEN, QLD Australia 4370",-28.08645859,151.78448081,QLD,Assisted Access
Preston Road,Wynnum-Manly Alliance Church Hall,"60 Preston Road, MANLY WEST, QLD Australia 4179",-27.45663567,153.17442834,QLD,Assisted Access
Proserpine,"Father Tom Guard Hall, St Catherine's Catholic College","90 Renwick Road, Proserpine, QLD Australia 4800",-20.41013092,148.58936906,QLD,Full Access
Proston,Proston State School,"94 Rodney Street, PROSTON, QLD Australia 4613",-26.16781696,151.6003418,QLD,Full Access
Pullenvale,Pullenvale State School,"120 Grandview Road, PULLENVALE, QLD Australia 4069",-27.53288148,152.89543569,QLD,Assisted Access
Queens Beach,Queens Beach State School,"39 Tracey Street, QUEENS BEACH, QLD Australia 4805",-19.97630827,148.22682559,QLD,Full Access
Quilpie,Quilpie State College,"Cnr Boonkai & Chulungra Streets, QUILPIE, QLD Australia 4480",-26.61471631,144.27184403,QLD,Assisted Access
Quinalow,Quinalow State School,"7 Progress St, Quinalow, QLD Australia 4403",-27.107424983601557,151.62200114921265,QLD,Full Access
Raceview,Raceview State School Hall,"96 Wildey Street, RACEVIEW, QLD Australia 4305",-27.64055758,152.78304577,QLD,Assisted Access
Railway Estate,Railway Estate State School,"39 Railway Avenue, RAILWAY ESTATE, QLD Australia 4810",-19.27415437,146.81614459,QLD,Full Access
Rainbow Beach,Rainbow Beach State School,"1 Warooga Road, RAINBOW BEACH, QLD Australia 4581",-25.907208999999998,153.07909899999999,QLD,Full Access
Rainworth,Rainworth State School,"185 Boundary Road, Bardon, QLD Australia 4065",-27.467041,152.985285,QLD,Full Access
Rangeville,Rangeville State School,"32A High Street, TOOWOOMBA, QLD Australia 4350",-27.58299323,151.97867274,QLD,Assisted Access
Rasmussen,Rasmussen State School,"19 Allambie Lane, RASMUSSEN, QLD Australia 4815",-19.36478796,146.72924638,QLD,Full Access
Rathdowney,Rathdowney State School,"141-155 Mt Lindesay Highway, RATHDOWNEY, QLD Australia 4287",-28.21584804,152.86001444,QLD,Full Access
Ravenshoe,"Ravenshoe State School, F Block Hall, Jr School Campus","Ascham Street, RAVENSHOE, QLD Australia 4888",-17.6122987,145.4817383,QLD,Full Access
Ravenswood,Ravenswood State School,"30-40 Elphinstone St, Ravenswood, QLD Australia 4816",-20.0958328,146.8866816,QLD,No Access
Redbank,Redbank State School,"9 Brisbane Road, REDBANK, QLD Australia 4301",-27.603496,152.864781,QLD,Assisted Access
Redbank Plains,Redbank Plains State School Hall,"39 - 53 School Road, REDBANK PLAINS, QLD Australia 4301",-27.64818,152.850312,QLD,Full Access
Redbank Plains East,"Redbank Plains State High School, Performing Arts Hall","136 Willow Road, REDBANK PLAINS, QLD Australia 4301",-27.652388,152.869332,QLD,Full Access
Redland Bay,Redland Bay Community Hall,"7-9 Weinam Street, REDLAND BAY, QLD Australia 4165",-27.6159573,153.3074875,QLD,Full Access
Redlynch,Redlynch State College,"Jungara Road, REDLYNCH, QLD Australia 4870",-16.90888551,145.69607824,QLD,Full Access
Reedy Creek,King's Church,"68 Gemvale Road, REEDY CREEK, QLD Australia 4228",-28.0967943,153.3957535,QLD,Full Access
Regents Park,Regents Park State School,"42-60 Emerald Drive, REGENTS PARK, QLD Australia 4118",-27.68224,153.034298,QLD,Full Access
Richlands East,Richlands East State School,"99 Poinsettia Street, INALA, QLD Australia 4077",-27.597444199999998,152.96773732,QLD,Full Access
Ridgelands,Ridgelands State School,"43 Dalma Ridgelands Road, RIDGELANDS, QLD Australia 4702",-23.24985346,150.2804482,QLD,Full Access
Riverside,Riverside Gardens Community Centre,"55 Riverside Blvd, Douglas, QLD Australia 4814",-19.3165163,146.7520851,QLD,Assisted Access
Riverview,Riverview Community Centre,"138 Old Ipswich Road, RIVERVIEW, QLD Australia 4303",-27.60314182,152.84841657,QLD,Assisted Access
Roadvale,Roadvale State School,"111 Roadvale Road, ROADVALE, QLD Australia 4310",-27.92028378,152.70528316,QLD,Assisted Access
Robertson,Robertson State School,"640 Musgrave Road, ROBERTSON, QLD Australia 4109",-27.56523773,153.05620193,QLD,Full Access
Robina,Robina State School,"1-13 Killarney Avenue (access via Glen Eagles Drive), ROBINA, QLD Australia 4226",-28.071106,153.40019,QLD,Full Access
Robina North,St Vincent's Catholic Primary School,"22 Fairway Drive, CLEAR ISLAND WATERS, QLD Australia 4226",-28.0365381,153.4037976,QLD,Full Access
Robina Town,Robina State High School,"1 Investigator Drive, ROBINA, QLD Australia 4226",-28.074783,153.376348,QLD,Full Access
Rochedale,Rochedale State School,"694 Rochedale Road, ROCHEDALE, QLD Australia 4123",-27.5803591,153.1254673,QLD,Assisted Access
Rochedale South,St Peter's Catholic Primary School,"955 Rochedale Road, ROCHEDALE, QLD Australia 4123",-27.592627,153.122344,QLD,Full Access
Rockhampton South,Rockhampton State High School,"1 Campbell Street, WANDAL, QLD Australia 4700",-23.36959372,150.49974829,QLD,Full Access
Rocklea,Rocklea State School,"19 Elmes Road, ROCKLEA, QLD Australia 4106",-27.54681824,153.01154584,QLD,Full Access
Rockville,Rockville State School,"3 Holberton Street, NORTH TOOWOOMBA, QLD Australia 4350",-27.53102628,151.93600416,QLD,Assisted Access
Rolleston,Rolleston State School,"16 Warrijo Street, ROLLESTON, QLD Australia 4702",-24.46259992,148.62448454,QLD,Assisted Access
Rollingstone,Rollingstone State School,"Fred Williams Drive, ROLLINGSTONE, QLD Australia 4816",-19.04372196,146.39189959,QLD,No Access
Rosedale,Rosedale State School,"21 James Street, ROSEDALE, QLD Australia 4674",-24.622834000149734,151.9155727142944,QLD,Full Access
Rosewood,Rosewood State High School,"46 Lanefield Road, ROSEWOOD, QLD Australia 4340",-27.636803,152.58721,QLD,Full Access
Hermit Park South,Corcoran Park Netball Association,"111 Queens Road, HERMIT PARK, QLD Australia 4812",-19.28684108,146.79976165,QLD,Full Access
Rothwell,Grace Lutheran College,"Mewes Road, ROTHWELL, QLD Australia 4022",-27.218373,153.057421,QLD,Assisted Access
Rubyvale,Rubyvale Hall,"7 Buridge Road, RUBYVALE, QLD Australia 4702",-23.420233099618038,147.6999137171619,QLD,Assisted Access
Runaway Bay,Runaway Bay Indoor Stadium,"Morala Avenue, RUNAWAY BAY, QLD Australia 4216",-27.908850378154824,153.39702782803346,QLD,Full Access
Runcorn,Runcorn State School,"646 Beenleigh Road (access via Ardagie Street), SUNNYBANK, QLD Australia 4109",-27.58798537,153.06194186,QLD,Assisted Access
Runcorn Heights,Runcorn Heights State School,"200 Nemies Road, RUNCORN HEIGHTS, QLD Australia 4113",-27.60512415,153.06997776,QLD,Assisted Access
Runcorn East,Runcorn State High School,"132 Hill Road, RUNCORN, QLD Australia 4113",-27.593660999999997,153.077018,QLD,Full Access
Rupertswood,Rupertswood Community Hall,"Progress Road, RUPERTSWOOD, QLD Australia 4817",-19.330725539605552,146.6036057672119,QLD,Full Access
Russell Island,Russell Island Recreation Hall,"1 Alison Crescent, RUSSELL ISLAND, QLD Australia 4184",-27.64641836,153.38253017,QLD,Full Access
Sadliers Crossing,Blair State School,"Cribb Street, SADLIERS CROSSING, QLD Australia 4305",-27.6122783,152.74867058,QLD,Full Access
Salisbury,Salisbury State School Hall,"Lillian Avenue, SALISBURY, QLD Australia 4107",-27.553549999999998,153.03225,QLD,Full Access
